# Omega OM-92 Logger 

# Configuration :
DeviceID,4010
LoggingStart,Button Press
LoggingStartTime,09.10 14:55:00
LoggingInterval,10 mins
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,nan
TemperatureAlarmThresholdLow,nan
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,nan
HumidityAlarmThresholdLow,nan
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,1,2018-08-23,12:30:00,,2018-08-23 12:30:00,27.3141,48.8897,15.6313
,,2,2018-08-23,12:40:00,,2018-08-23 12:40:00,26.9601,56.7708,17.6571
,,3,2018-08-23,12:50:00,,2018-08-23 12:50:00,27.0245,52.9104,16.604
,,4,2018-08-23,13:00:00,,2018-08-23 13:00:00,26.8743,50.4156,15.7081
,,5,2018-08-23,13:10:00,,2018-08-23 13:10:00,26.8529,57.7703,17.8341
,,6,2018-08-23,13:20:00,,2018-08-23 13:20:00,26.9601,52.6433,16.465
,,7,2018-08-23,13:30:00,,2018-08-23 13:30:00,26.8529,50.6826,15.771
,,8,2018-08-23,13:40:00,,2018-08-23 13:40:00,26.8743,58.5714,18.0732
,,9,2018-08-23,13:50:00,,2018-08-23 13:50:00,27.003,51.7278,16.229
,,10,2018-08-23,14:00:00,,2018-08-23 14:00:00,26.8743,50.6444,15.779
,,11,2018-08-23,14:10:00,,2018-08-23 14:10:00,26.9279,59.7463,18.44
,,12,2018-08-23,14:20:00,,2018-08-23 14:20:00,26.9923,50.8733,15.958
,,13,2018-08-23,14:30:00,,2018-08-23 14:30:00,26.9065,50.9725,15.9096
,,14,2018-08-23,14:40:00,,2018-08-23 14:40:00,26.9923,60.3948,18.6728
,,15,2018-08-23,14:50:00,,2018-08-23 14:50:00,27.0245,49.8052,15.6557
,,16,2018-08-23,15:00:00,,2018-08-23 15:00:00,26.9172,50.7741,15.8584
,,17,2018-08-23,15:10:00,,2018-08-23 15:10:00,27.0995,59.3419,18.4925
,,18,2018-08-23,15:20:00,,2018-08-23 15:20:00,26.9816,49.4008,15.4891
,,19,2018-08-23,15:30:00,,2018-08-23 15:30:00,26.9601,56.5343,17.5909
,,20,2018-08-23,15:40:00,,2018-08-23 15:40:00,27.0566,53.9098,16.9287
,,21,2018-08-23,15:50:00,,2018-08-23 15:50:00,26.9816,50.2019,15.7403
,,22,2018-08-23,16:00:00,,2018-08-23 16:00:00,27.0245,58.9223,18.3089
,,23,2018-08-23,16:10:00,,2018-08-23 16:10:00,27.003,50.3393,15.8027
,,24,2018-08-23,16:20:00,,2018-08-23 16:20:00,26.9494,52.7883,16.4983
,,25,2018-08-23,16:30:00,,2018-08-23 16:30:00,27.1532,55.8629,17.5812
,,26,2018-08-23,16:40:00,,2018-08-23 16:40:00,27.1317,50.0341,15.8258
,,27,2018-08-23,16:50:00,,2018-08-23 16:50:00,27.1424,60.3414,18.7997
,,28,2018-08-23,17:00:00,,2018-08-23 17:00:00,27.1103,51.0717,16.1276
,,29,2018-08-23,17:10:00,,2018-08-23 17:10:00,26.9601,51.1098,16.0011
,,30,2018-08-23,17:20:00,,2018-08-23 17:20:00,26.9065,51.4913,16.0682
,,31,2018-08-23,17:30:00,,2018-08-23 17:30:00,26.9065,51.4303,16.0496
,,32,2018-08-23,17:40:00,,2018-08-23 17:40:00,26.9065,51.6134,16.1053
,,33,2018-08-23,17:50:00,,2018-08-23 17:50:00,26.9279,57.4499,17.8159
,,34,2018-08-23,18:00:00,,2018-08-23 18:00:00,27.0674,53.5894,16.8446
,,35,2018-08-23,18:10:00,,2018-08-23 18:10:00,26.9601,50.3087,15.7538
,,36,2018-08-23,18:20:00,,2018-08-23 18:20:00,26.9601,51.8194,16.2172
,,37,2018-08-23,18:30:00,,2018-08-23 18:30:00,27.1424,56.0613,17.6274
,,38,2018-08-23,18:40:00,,2018-08-23 18:40:00,27.0245,49.7671,15.6437
,,39,2018-08-23,18:50:00,,2018-08-23 18:50:00,26.9923,52.9104,16.5743
,,40,2018-08-23,19:00:00,,2018-08-23 19:00:00,27.1532,55.8019,17.5639
,,41,2018-08-23,19:10:00,,2018-08-23 19:10:00,27.0566,49.5611,15.6084
,,42,2018-08-23,19:20:00,,2018-08-23 19:20:00,27.0566,58.6324,18.2604
,,43,2018-08-23,19:30:00,,2018-08-23 19:30:00,27.1639,51.3997,16.2774
,,44,2018-08-23,19:40:00,,2018-08-23 19:40:00,27.0566,49.9654,15.7354
,,45,2018-08-23,19:50:00,,2018-08-23 19:50:00,27.1532,60.1049,18.747
,,46,2018-08-23,20:00:00,,2018-08-23 20:00:00,27.1532,49.2254,15.5908
,,47,2018-08-23,20:10:00,,2018-08-23 20:10:00,27.0566,54.1463,16.9978
,,48,2018-08-23,20:20:00,,2018-08-23 20:20:00,27.1639,55.0619,17.3623
,,49,2018-08-23,20:30:00,,2018-08-23 20:30:00,27.0888,49.9654,15.7649
,,50,2018-08-23,20:40:00,,2018-08-23 20:40:00,27.1532,59.8684,18.6839
,,51,2018-08-23,20:50:00,,2018-08-23 20:50:00,27.2175,50.4003,16.0188
,,52,2018-08-23,21:00:00,,2018-08-23 21:00:00,27.1317,50.1638,15.8663
,,53,2018-08-23,21:10:00,,2018-08-23 21:10:00,27.2175,59.6395,18.683
,,54,2018-08-23,21:20:00,,2018-08-23 21:20:00,27.1746,49.1643,15.5911
,,55,2018-08-23,21:30:00,,2018-08-23 21:30:00,27.1532,57.7779,18.1168
,,56,2018-08-23,21:40:00,,2018-08-23 21:40:00,27.2819,52.4602,16.7073
,,57,2018-08-23,21:50:00,,2018-08-23 21:50:00,27.1532,49.6984,15.7402
,,58,2018-08-23,22:00:00,,2018-08-23 22:00:00,27.1961,59.8379,18.716
,,59,2018-08-23,22:10:00,,2018-08-23 22:10:00,26.5097,50.1256,15.2831
,,60,2018-08-23,22:20:00,,2018-08-23 22:20:00,25.6517,54.5659,15.8159
,,61,2018-08-23,22:30:00,,2018-08-23 22:30:00,25.0403,57.2362,15.9947
,,62,2018-08-23,22:40:00,,2018-08-23 22:40:00,24.3432,54.4591,14.5709
,,63,2018-08-23,22:50:00,,2018-08-23 22:50:00,23.8606,56.7403,14.758
,,64,2018-08-23,23:00:00,,2018-08-23 23:00:00,23.5603,57.5567,14.6992
,,65,2018-08-23,23:10:00,,2018-08-23 23:10:00,23.2921,58.045,14.5794
,,66,2018-08-23,23:20:00,,2018-08-23 23:20:00,23.0884,58.6248,14.5426
,,67,2018-08-23,23:30:00,,2018-08-23 23:30:00,22.9275,59.0597,14.5062
,,68,2018-08-23,23:40:00,,2018-08-23 23:40:00,22.7881,58.6477,14.2673
,,69,2018-08-23,23:50:00,,2018-08-23 23:50:00,22.6272,58.0068,13.947
,,70,2018-08-24,00:00:00,,2018-08-24 00:00:00,22.4878,58.2967,13.8934
,,71,2018-08-24,00:10:00,,2018-08-24 00:10:00,22.3698,58.2967,13.7829
,,72,2018-08-24,00:20:00,,2018-08-24 00:20:00,22.2733,58.6172,13.7769
,,73,2018-08-24,00:30:00,,2018-08-24 00:30:00,22.2304,58.8232,13.7907
,,74,2018-08-24,00:40:00,,2018-08-24 00:40:00,22.2196,58.6782,13.7427
,,75,2018-08-24,00:50:00,,2018-08-24 00:50:00,22.1875,57.8618,13.4971
,,76,2018-08-24,01:00:00,,2018-08-24 01:00:00,22.1231,58.2357,13.5358
,,77,2018-08-24,01:10:00,,2018-08-24 01:10:00,22.0802,57.7703,13.3724
,,78,2018-08-24,01:20:00,,2018-08-24 01:20:00,22.0266,57.9763,13.3769
,,79,2018-08-24,01:30:00,,2018-08-24 01:30:00,21.9944,58.1747,13.3992
,,80,2018-08-24,01:40:00,,2018-08-24 01:40:00,21.9837,58.2357,13.4053
,,81,2018-08-24,01:50:00,,2018-08-24 01:50:00,21.9622,58.2357,13.3852
,,82,2018-08-24,02:00:00,,2018-08-24 02:00:00,21.9408,58.4112,13.4113
,,83,2018-08-24,02:10:00,,2018-08-24 02:10:00,21.9193,58.4951,13.4132
,,84,2018-08-24,02:20:00,,2018-08-24 02:20:00,21.8872,57.8847,13.2222
,,85,2018-08-24,02:30:00,,2018-08-24 02:30:00,21.8443,58.2052,13.2667
,,86,2018-08-24,02:40:00,,2018-08-24 02:40:00,21.7799,58.2052,13.2064
,,87,2018-08-24,02:50:00,,2018-08-24 02:50:00,21.737,57.8847,13.0817
,,88,2018-08-24,03:00:00,,2018-08-24 03:00:00,21.7048,58.1212,13.114
,,89,2018-08-24,03:10:00,,2018-08-24 03:10:00,21.6834,58.4035,13.1682
,,90,2018-08-24,03:20:00,,2018-08-24 03:20:00,21.6726,58.579,13.2041
,,91,2018-08-24,03:30:00,,2018-08-24 03:30:00,21.6834,59.3343,13.4107
,,92,2018-08-24,03:40:00,,2018-08-24 03:40:00,21.6834,58.5256,13.2002
,,93,2018-08-24,03:50:00,,2018-08-24 03:50:00,21.619,57.7398,12.933
,,94,2018-08-24,04:00:00,,2018-08-24 04:00:00,21.5654,57.9687,12.9433
,,95,2018-08-24,04:10:00,,2018-08-24 04:10:00,21.5547,58.64,13.1095
,,96,2018-08-24,04:20:00,,2018-08-24 04:20:00,21.5332,58.2052,12.9755
,,97,2018-08-24,04:30:00,,2018-08-24 04:30:00,21.4689,58.0907,12.8851
,,98,2018-08-24,04:40:00,,2018-08-24 04:40:00,21.4152,58.2281,12.871
,,99,2018-08-24,04:50:00,,2018-08-24 04:50:00,21.3616,58.2586,12.8288
,,100,2018-08-24,05:00:00,,2018-08-24 05:00:00,21.3187,58.312,12.8026
,,101,2018-08-24,05:10:00,,2018-08-24 05:10:00,21.2865,58.3425,12.7805
,,102,2018-08-24,05:20:00,,2018-08-24 05:20:00,21.2544,58.4035,12.7663
,,103,2018-08-24,05:30:00,,2018-08-24 05:30:00,21.2436,58.5485,12.7941
,,104,2018-08-24,05:40:00,,2018-08-24 05:40:00,21.2115,58.579,12.772
,,105,2018-08-24,05:50:00,,2018-08-24 05:50:00,21.1793,58.6935,12.7716
