# Omega OM-92 Logger 

# Configuration :
DeviceID,7286
LoggingStart,Button Press
LoggingStartTime,09.10 14:55:00
LoggingInterval,10 mins
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,nan
TemperatureAlarmThresholdLow,nan
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,nan
HumidityAlarmThresholdLow,nan
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,1,2018-08-23,12:20:00,,2018-08-23 12:20:00,26.9065,51.5905,16.0984
,,2,2018-08-23,12:30:00,,2018-08-23 12:30:00,26.8421,46.5398,14.4346
,,3,2018-08-23,12:40:00,,2018-08-23 12:40:00,26.8529,54.8635,17.0165
,,4,2018-08-23,12:50:00,,2018-08-23 12:50:00,27.003,49.8739,15.6575
,,5,2018-08-23,13:00:00,,2018-08-23 13:00:00,26.81,47.0052,14.5594
,,6,2018-08-23,13:10:00,,2018-08-23 13:10:00,26.8529,55.3594,17.1586
,,7,2018-08-23,13:20:00,,2018-08-23 13:20:00,26.9494,48.7371,15.2487
,,8,2018-08-23,13:30:00,,2018-08-23 13:30:00,26.8421,47.2112,14.6565
,,9,2018-08-23,13:40:00,,2018-08-23 13:40:00,26.8958,57.3659,17.7626
,,10,2018-08-23,13:50:00,,2018-08-23 13:50:00,27.003,47.9055,15.0299
,,11,2018-08-23,14:00:00,,2018-08-23 14:00:00,26.8421,47.2722,14.6765
,,12,2018-08-23,14:10:00,,2018-08-23 14:10:00,26.9387,58.8689,18.2141
,,13,2018-08-23,14:20:00,,2018-08-23 14:20:00,26.9601,46.9976,14.6937
,,14,2018-08-23,14:30:00,,2018-08-23 14:30:00,26.8529,47.2112,14.6663
,,15,2018-08-23,14:40:00,,2018-08-23 14:40:00,27.0137,59.5174,18.4592
,,16,2018-08-23,14:50:00,,2018-08-23 14:50:00,27.003,46.3949,14.5327
,,17,2018-08-23,15:00:00,,2018-08-23 15:00:00,26.885,47.3333,14.7357
,,18,2018-08-23,15:10:00,,2018-08-23 15:10:00,27.0888,56.2749,17.6379
,,19,2018-08-23,15:20:00,,2018-08-23 15:20:00,26.9387,46.0287,14.3516
,,20,2018-08-23,15:30:00,,2018-08-23 15:30:00,26.9494,54.154,16.9006
,,21,2018-08-23,15:40:00,,2018-08-23 15:40:00,27.0245,50.3087,15.8129
,,22,2018-08-23,15:50:00,,2018-08-23 15:50:00,26.9172,46.7992,14.5891
,,23,2018-08-23,16:00:00,,2018-08-23 16:00:00,26.9816,57.7245,17.9417
,,24,2018-08-23,16:10:00,,2018-08-23 16:10:00,26.8529,46.6695,14.4875
,,25,2018-08-23,16:20:00,,2018-08-23 16:20:00,26.8421,51.6439,16.0553
,,26,2018-08-23,16:30:00,,2018-08-23 16:30:00,27.0566,52.2924,16.449
,,27,2018-08-23,16:40:00,,2018-08-23 16:40:00,26.9172,46.9671,14.6445
,,28,2018-08-23,16:50:00,,2018-08-23 16:50:00,26.9601,59.8684,18.5027
,,29,2018-08-23,17:00:00,,2018-08-23 17:00:00,26.9172,47.5316,14.8299
