# Omega OM-92 Logger 

# Configuration :
DeviceID,6798
LoggingStart,Button Press
LoggingStartTime,09.10 14:55:00
LoggingInterval,10 mins
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,nan
TemperatureAlarmThresholdLow,nan
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,nan
HumidityAlarmThresholdLow,nan
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,1,2018-08-23,12:20:00,,2018-08-23 12:20:00,30.3209,49.9044,18.7106
,,2,2018-08-23,12:30:00,,2018-08-23 12:30:00,30.3316,44.602,16.9359
,,3,2018-08-23,12:40:00,,2018-08-23 12:40:00,30.3638,48.6532,18.3443
,,4,2018-08-23,12:50:00,,2018-08-23 12:50:00,30.6104,47.1273,18.0617
,,5,2018-08-23,13:00:00,,2018-08-23 13:00:00,30.4603,44.4951,17.0145
,,6,2018-08-23,13:10:00,,2018-08-23 13:10:00,30.4281,49.6679,18.733
,,7,2018-08-23,13:20:00,,2018-08-23 13:20:00,30.6104,46.7534,17.935
,,8,2018-08-23,13:30:00,,2018-08-23 13:30:00,30.4817,44.2892,16.9606
,,9,2018-08-23,13:40:00,,2018-08-23 13:40:00,30.4496,50.3164,18.9603
,,10,2018-08-23,13:50:00,,2018-08-23 13:50:00,30.6426,45.6319,17.5787
,,11,2018-08-23,14:00:00,,2018-08-23 14:00:00,30.471,44.6935,17.0944
,,12,2018-08-23,14:10:00,,2018-08-23 14:10:00,30.5354,51.3845,19.3763
,,13,2018-08-23,14:20:00,,2018-08-23 14:20:00,30.6104,44.6935,17.2205
,,14,2018-08-23,14:30:00,,2018-08-23 14:30:00,30.4925,44.2205,16.9458
,,15,2018-08-23,14:40:00,,2018-08-23 14:40:00,30.6104,52.3153,19.7345
,,16,2018-08-23,14:50:00,,2018-08-23 14:50:00,30.6748,43.9077,16.9984
,,17,2018-08-23,15:00:00,,2018-08-23 15:00:00,30.5354,44.5943,17.1175
,,18,2018-08-23,15:10:00,,2018-08-23 15:10:00,30.7284,52.5823,19.9254
,,19,2018-08-23,15:20:00,,2018-08-23 15:20:00,30.5997,44.2586,17.0563
