# Omega OM-92 Logger 

# Configuration :
DeviceID,6786
LoggingStart,Button Press
LoggingStartTime,09.10 14:55:00
LoggingInterval,10 mins
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,nan
TemperatureAlarmThresholdLow,nan
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,nan
HumidityAlarmThresholdLow,nan
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,1,2018-08-23,12:20:00,,2018-08-23 12:20:00,28.6083,46.9518,16.1798
,,2,2018-08-23,12:30:00,,2018-08-23 12:30:00,26.2059,47.2417,14.0863
,,3,2018-08-23,12:40:00,,2018-08-23 12:40:00,25.8734,53.5818,15.7369
,,4,2018-08-23,12:50:00,,2018-08-23 12:50:00,26.0021,49.6908,14.6818
,,5,2018-08-23,13:00:00,,2018-08-23 13:00:00,25.7662,48.1039,13.9638
,,6,2018-08-23,13:10:00,,2018-08-23 13:10:00,25.8198,54.3752,15.9172
,,7,2018-08-23,13:20:00,,2018-08-23 13:20:00,25.927,49.4314,14.5318
,,8,2018-08-23,13:30:00,,2018-08-23 13:30:00,25.7554,48.2717,14.0077
,,9,2018-08-23,13:40:00,,2018-08-23 13:40:00,25.8305,55.2297,16.1714
,,10,2018-08-23,13:50:00,,2018-08-23 13:50:00,26.0021,48.554,14.3234
,,11,2018-08-23,14:00:00,,2018-08-23 14:00:00,25.7983,48.2717,14.0469
,,12,2018-08-23,14:10:00,,2018-08-23 14:10:00,25.9056,56.9005,16.7098
,,13,2018-08-23,14:20:00,,2018-08-23 14:20:00,25.9378,47.8979,14.0544
,,14,2018-08-23,14:30:00,,2018-08-23 14:30:00,25.8091,48.3709,14.0884
,,15,2018-08-23,14:40:00,,2018-08-23 14:40:00,26.0128,58.106,17.1407
,,16,2018-08-23,14:50:00,,2018-08-23 14:50:00,25.9485,47.524,13.9434
,,17,2018-08-23,15:00:00,,2018-08-23 15:00:00,25.8627,48.2946,14.1131
,,18,2018-08-23,15:10:00,,2018-08-23 15:10:00,26.1308,56.1071,16.6985
,,19,2018-08-23,15:20:00,,2018-08-23 15:20:00,25.8949,47.0968,13.7553
,,20,2018-08-23,15:30:00,,2018-08-23 15:30:00,25.9699,52.8188,15.6021
,,21,2018-08-23,15:40:00,,2018-08-23 15:40:00,26.1094,50.4232,15.0074
,,22,2018-08-23,15:50:00,,2018-08-23 15:50:00,26.0128,47.7529,14.0762
,,23,2018-08-23,16:00:00,,2018-08-23 16:00:00,26.1952,55.5196,16.5927
,,24,2018-08-23,16:10:00,,2018-08-23 16:10:00,26.1737,47.9436,14.2847
,,25,2018-08-23,16:20:00,,2018-08-23 16:20:00,26.0557,49.6908,14.731
,,26,2018-08-23,16:30:00,,2018-08-23 16:30:00,26.474,52.2237,15.8906
,,27,2018-08-23,16:40:00,,2018-08-23 16:40:00,26.4847,47.2036,14.3281
,,28,2018-08-23,16:50:00,,2018-08-23 16:50:00,26.4204,55.7027,16.8541
,,29,2018-08-23,17:00:00,,2018-08-23 17:00:00,26.3668,48.2412,14.5569
,,30,2018-08-23,17:10:00,,2018-08-23 17:10:00,26.0021,48.4853,14.3015
,,31,2018-08-23,17:20:00,,2018-08-23 17:20:00,25.8841,48.9965,14.3557
,,32,2018-08-23,17:30:00,,2018-08-23 17:30:00,25.8627,49.1643,14.3889
,,33,2018-08-23,17:40:00,,2018-08-23 17:40:00,25.8734,49.1262,14.3868
,,34,2018-08-23,17:50:00,,2018-08-23 17:50:00,25.927,53.8183,15.8554
,,35,2018-08-23,18:00:00,,2018-08-23 18:00:00,26.0128,50.2859,14.8763
,,36,2018-08-23,18:10:00,,2018-08-23 18:10:00,25.927,47.997,14.0765
,,37,2018-08-23,18:20:00,,2018-08-23 18:20:00,25.9378,49.3322,14.5105
