# Omega OM-92 Logger 

# Configuration :
DeviceID,4029
LoggingStart,Button Press
LoggingStartTime,09.10 14:55:00
LoggingInterval,10 mins
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,nan
TemperatureAlarmThresholdLow,nan
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,nan
HumidityAlarmThresholdLow,nan
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,1,2018-08-23,12:30:00,,2018-08-23 12:30:00,26.4882,53.8869,16.3954
,,2,2018-08-23,12:40:00,,2018-08-23 12:40:00,26.3702,59.3343,17.8068
,,3,2018-08-23,12:50:00,,2018-08-23 12:50:00,26.4453,58.5714,17.6717
,,4,2018-08-23,13:00:00,,2018-08-23 13:00:00,26.3702,54.4744,16.4564
,,5,2018-08-23,13:10:00,,2018-08-23 13:10:00,26.3595,60.2727,18.0462
,,6,2018-08-23,13:20:00,,2018-08-23 13:20:00,26.456,57.7093,17.4466
,,7,2018-08-23,13:30:00,,2018-08-23 13:30:00,26.381,54.7414,16.5433
,,8,2018-08-23,13:40:00,,2018-08-23 13:40:00,26.381,60.5092,18.1287
,,9,2018-08-23,13:50:00,,2018-08-23 13:50:00,26.4882,56.8624,17.2426
,,10,2018-08-23,14:00:00,,2018-08-23 14:00:00,26.4346,54.7414,16.593
,,11,2018-08-23,14:10:00,,2018-08-23 14:10:00,26.456,63.3626,18.9354
,,12,2018-08-23,14:20:00,,2018-08-23 14:20:00,26.5097,55.6264,16.9155
,,13,2018-08-23,14:30:00,,2018-08-23 14:30:00,26.4453,54.6194,16.5679
,,14,2018-08-23,14:40:00,,2018-08-23 14:40:00,26.5204,64.6367,19.3158
,,15,2018-08-23,14:50:00,,2018-08-23 14:50:00,26.5526,54.6499,16.6762
,,16,2018-08-23,15:00:00,,2018-08-23 15:00:00,26.5097,54.7719,16.6715
,,17,2018-08-23,15:10:00,,2018-08-23 15:10:00,26.6276,64.6978,19.4325
,,18,2018-08-23,15:20:00,,2018-08-23 15:20:00,26.5633,53.9709,16.4894
,,19,2018-08-23,15:30:00,,2018-08-23 15:30:00,26.5526,59.0749,17.908
,,20,2018-08-23,15:40:00,,2018-08-23 15:40:00,26.692,58.8079,17.9666
,,21,2018-08-23,15:50:00,,2018-08-23 15:50:00,26.6705,53.9709,16.5888
,,22,2018-08-23,16:00:00,,2018-08-23 16:00:00,26.7349,62.6073,19.0066
,,23,2018-08-23,16:10:00,,2018-08-23 16:10:00,26.7563,54.9474,16.951
,,24,2018-08-23,16:20:00,,2018-08-23 16:20:00,26.7027,55.4433,17.043
,,25,2018-08-23,16:30:00,,2018-08-23 16:30:00,26.7671,60.1354,18.3926
,,26,2018-08-23,16:40:00,,2018-08-23 16:40:00,26.7992,54.1768,16.7681
,,27,2018-08-23,16:50:00,,2018-08-23 16:50:00,26.8314,62.9583,19.1873
,,28,2018-08-23,17:00:00,,2018-08-23 17:00:00,26.8314,56.3283,17.4132
,,29,2018-08-23,17:10:00,,2018-08-23 17:10:00,26.5955,55.0313,16.8256
,,30,2018-08-23,17:20:00,,2018-08-23 17:20:00,26.4775,55.1229,16.7422
,,31,2018-08-23,17:30:00,,2018-08-23 17:30:00,26.4453,55.2144,16.7385
,,32,2018-08-23,17:40:00,,2018-08-23 17:40:00,26.4346,55.2373,16.735
,,33,2018-08-23,17:50:00,,2018-08-23 17:50:00,26.456,59.8607,18.0277
,,34,2018-08-23,18:00:00,,2018-08-23 18:00:00,26.5204,58.3883,17.6922
,,35,2018-08-23,18:10:00,,2018-08-23 18:10:00,26.4775,54.4744,16.5559
,,36,2018-08-23,18:20:00,,2018-08-23 18:20:00,26.4775,55.3289,16.801
,,37,2018-08-23,18:30:00,,2018-08-23 18:30:00,26.6062,61.2798,18.5423
,,38,2018-08-23,18:40:00,,2018-08-23 18:40:00,26.5633,54.3905,16.6112
,,39,2018-08-23,18:50:00,,2018-08-23 18:50:00,26.5418,55.657,16.9541
,,40,2018-08-23,19:00:00,,2018-08-23 19:00:00,26.6276,60.6313,18.3927
,,41,2018-08-23,19:10:00,,2018-08-23 19:10:00,26.6062,53.7725,16.4713
,,42,2018-08-23,19:20:00,,2018-08-23 19:20:00,26.5955,60.6618,18.3704
,,43,2018-08-23,19:30:00,,2018-08-23 19:30:00,26.6598,56.5954,17.3281
,,44,2018-08-23,19:40:00,,2018-08-23 19:40:00,26.6062,54.1234,16.5736
,,45,2018-08-23,19:50:00,,2018-08-23 19:50:00,26.6491,64.9038,19.504
,,46,2018-08-23,20:00:00,,2018-08-23 20:00:00,26.6598,54.0319,16.5966
,,47,2018-08-23,20:10:00,,2018-08-23 20:10:00,26.6062,56.2749,17.1884
,,48,2018-08-23,20:20:00,,2018-08-23 20:20:00,26.6813,60.0439,18.2877
,,49,2018-08-23,20:30:00,,2018-08-23 20:30:00,26.6598,54.1234,16.6233
,,50,2018-08-23,20:40:00,,2018-08-23 20:40:00,26.692,63.3703,19.1603
,,51,2018-08-23,20:50:00,,2018-08-23 20:50:00,26.7349,55.4738,17.0816
,,52,2018-08-23,21:00:00,,2018-08-23 21:00:00,26.7027,54.0929,16.6542
,,53,2018-08-23,21:10:00,,2018-08-23 21:10:00,26.7456,63.7289,19.3016
,,54,2018-08-23,21:20:00,,2018-08-23 21:20:00,26.7456,53.9709,16.6584
,,55,2018-08-23,21:30:00,,2018-08-23 21:30:00,26.7242,59.5708,18.2019
,,56,2018-08-23,21:40:00,,2018-08-23 21:40:00,26.81,57.2744,17.6572
,,57,2018-08-23,21:50:00,,2018-08-23 21:50:00,26.7456,53.8259,16.616
,,58,2018-08-23,22:00:00,,2018-08-23 22:00:00,26.7778,63.8738,19.3686
,,59,2018-08-23,22:10:00,,2018-08-23 22:10:00,26.3059,54.0319,16.2686
,,60,2018-08-23,22:20:00,,2018-08-23 22:20:00,25.8125,56.1529,16.415
,,61,2018-08-23,22:30:00,,2018-08-23 22:30:00,25.4801,59.8531,17.1097
,,62,2018-08-23,22:40:00,,2018-08-23 22:40:00,25.0511,55.8019,15.6078
,,63,2018-08-23,22:50:00,,2018-08-23 22:50:00,24.7508,57.5643,15.8137
,,64,2018-08-23,23:00:00,,2018-08-23 23:00:00,24.5148,58.1747,15.7581
,,65,2018-08-23,23:10:00,,2018-08-23 23:10:00,24.3325,58.64,15.712
,,66,2018-08-23,23:20:00,,2018-08-23 23:20:00,24.1716,59.0215,15.6626
,,67,2018-08-23,23:30:00,,2018-08-23 23:30:00,24,59.4564,15.6163
,,68,2018-08-23,23:40:00,,2018-08-23 23:40:00,23.8927,58.9605,15.385
,,69,2018-08-23,23:50:00,,2018-08-23 23:50:00,23.764,58.4035,15.1167
,,70,2018-08-24,00:00:00,,2018-08-24 00:00:00,23.6353,58.4035,14.9962
,,71,2018-08-24,00:10:00,,2018-08-24 00:10:00,23.5388,58.167,14.8428
,,72,2018-08-24,00:20:00,,2018-08-24 00:20:00,23.4208,58.6019,14.848
,,73,2018-08-24,00:30:00,,2018-08-24 00:30:00,23.3672,58.8918,14.8743
,,74,2018-08-24,00:40:00,,2018-08-24 00:40:00,23.3243,58.8613,14.8261
,,75,2018-08-24,00:50:00,,2018-08-24 00:50:00,23.3136,57.9915,14.5852
,,76,2018-08-24,01:00:00,,2018-08-24 01:00:00,23.2171,58.2815,14.5721
,,77,2018-08-24,01:10:00,,2018-08-24 01:10:00,23.1849,57.9305,14.4485
,,78,2018-08-24,01:20:00,,2018-08-24 01:20:00,23.142,58.1365,14.4633
,,79,2018-08-24,01:30:00,,2018-08-24 01:30:00,23.0884,58.045,14.3887
,,80,2018-08-24,01:40:00,,2018-08-24 01:40:00,23.0562,58.2204,14.4053
,,81,2018-08-24,01:50:00,,2018-08-24 01:50:00,23.0133,58.4264,14.4198
,,82,2018-08-24,02:00:00,,2018-08-24 02:00:00,22.9918,58.2509,14.3532
,,83,2018-08-24,02:10:00,,2018-08-24 02:10:00,22.9275,58.5409,14.3697
,,84,2018-08-24,02:20:00,,2018-08-24 02:20:00,22.8524,58.2815,14.2307
,,85,2018-08-24,02:30:00,,2018-08-24 02:30:00,22.8095,58.106,14.144
,,86,2018-08-24,02:40:00,,2018-08-24 02:40:00,22.7773,58.2509,14.1524
,,87,2018-08-24,02:50:00,,2018-08-24 02:50:00,22.7023,58.1899,14.0659
,,88,2018-08-24,03:00:00,,2018-08-24 03:00:00,22.6808,58.3044,14.0761
,,89,2018-08-24,03:10:00,,2018-08-24 03:10:00,22.6272,58.4188,14.0562
,,90,2018-08-24,03:20:00,,2018-08-24 03:20:00,22.6379,58.5943,14.1125
,,91,2018-08-24,03:30:00,,2018-08-24 03:30:00,22.5628,59.4106,14.2558
,,92,2018-08-24,03:40:00,,2018-08-24 03:40:00,22.5307,59.0291,14.1262
,,93,2018-08-24,03:50:00,,2018-08-24 03:50:00,22.5521,58.3044,13.9556
,,94,2018-08-24,04:00:00,,2018-08-24 04:00:00,22.5199,58.3044,13.9255
,,95,2018-08-24,04:10:00,,2018-08-24 04:10:00,22.4663,58.8308,14.0139
,,96,2018-08-24,04:20:00,,2018-08-24 04:20:00,22.4341,58.7163,13.9537
,,97,2018-08-24,04:30:00,,2018-08-24 04:30:00,22.4234,58.2738,13.8271
,,98,2018-08-24,04:40:00,,2018-08-24 04:40:00,22.402,58.5714,13.8854
,,99,2018-08-24,04:50:00,,2018-08-24 04:50:00,22.3912,58.3959,13.8292
,,100,2018-08-24,05:00:00,,2018-08-24 05:00:00,22.3698,58.3654,13.801
,,101,2018-08-24,05:10:00,,2018-08-24 05:10:00,22.3054,58.3883,13.7468
,,102,2018-08-24,05:20:00,,2018-08-24 05:20:00,22.2625,58.4722,13.7287
,,103,2018-08-24,05:30:00,,2018-08-24 05:30:00,22.2304,58.7392,13.7687
,,104,2018-08-24,05:40:00,,2018-08-24 05:40:00,22.2304,58.8537,13.7987
,,105,2018-08-24,05:50:00,,2018-08-24 05:50:00,22.1875,58.7087,13.7205
,,106,2018-08-24,06:00:00,,2018-08-24 06:00:00,22.1875,58.6477,13.7045
,,107,2018-08-24,06:10:00,,2018-08-24 06:10:00,22.5414,59.0291,14.1362
,,108,2018-08-24,06:20:00,,2018-08-24 06:20:00,22.9382,59.2122,14.5563
,,109,2018-08-24,06:30:00,,2018-08-24 06:30:00,23.3243,58.5409,14.7414
,,110,2018-08-24,06:40:00,,2018-08-24 06:40:00,23.6782,58.1136,14.959
,,111,2018-08-24,06:50:00,,2018-08-24 06:50:00,23.9785,58.0526,15.2236
,,112,2018-08-24,07:00:00,,2018-08-24 07:00:00,24.2681,57.9687,15.4719
,,113,2018-08-24,07:10:00,,2018-08-24 07:10:00,24.4933,57.3278,15.509
,,114,2018-08-24,07:20:00,,2018-08-24 07:20:00,24.6542,57.2057,15.6259
,,115,2018-08-24,07:30:00,,2018-08-24 07:30:00,24.7615,57.9153,15.9189
,,116,2018-08-24,07:40:00,,2018-08-24 07:40:00,24.9224,58.3501,16.1866
,,117,2018-08-24,07:50:00,,2018-08-24 07:50:00,25.0511,58.2052,16.268
,,118,2018-08-24,08:00:00,,2018-08-24 08:00:00,25.1583,57.9992,16.3126
,,119,2018-08-24,08:10:00,,2018-08-24 08:10:00,25.2441,57.7932,16.337
,,120,2018-08-24,08:20:00,,2018-08-24 08:20:00,25.3299,57.9763,16.4669
,,121,2018-08-24,08:30:00,,2018-08-24 08:30:00,25.4157,58.0297,16.5616
,,122,2018-08-24,08:40:00,,2018-08-24 08:40:00,25.4801,57.8237,16.5658
,,123,2018-08-24,08:50:00,,2018-08-24 08:50:00,25.4908,57.7093,16.5447
,,124,2018-08-24,09:00:00,,2018-08-24 09:00:00,25.5337,57.4499,16.5139
,,125,2018-08-24,09:10:00,,2018-08-24 09:10:00,25.5873,57.5033,16.5786
,,126,2018-08-24,09:20:00,,2018-08-24 09:20:00,25.6195,57.5033,16.6087
,,127,2018-08-24,09:30:00,,2018-08-24 09:30:00,25.6409,57.2668,16.5638
,,128,2018-08-24,09:40:00,,2018-08-24 09:40:00,25.6731,57.4193,16.6358
,,129,2018-08-24,09:50:00,,2018-08-24 09:50:00,25.7053,57.5948,16.7139
,,130,2018-08-24,10:00:00,,2018-08-24 10:00:00,25.7375,57.2744,16.656
,,131,2018-08-24,10:10:00,,2018-08-24 10:10:00,25.7589,57.2439,16.6677
,,132,2018-08-24,10:20:00,,2018-08-24 10:20:00,25.8125,57.5109,16.7911
,,133,2018-08-24,10:30:00,,2018-08-24 10:30:00,25.8233,57.3278,16.7508
,,134,2018-08-24,10:40:00,,2018-08-24 10:40:00,25.8233,57.1828,16.7109
,,135,2018-08-24,10:50:00,,2018-08-24 10:50:00,25.834,57.3278,16.7608
,,136,2018-08-24,11:00:00,,2018-08-24 11:00:00,25.8554,57.1218,16.7242
,,137,2018-08-24,11:10:00,,2018-08-24 11:10:00,25.8876,57.2439,16.7878
,,138,2018-08-24,11:20:00,,2018-08-24 11:20:00,25.9091,57.3888,16.8477
,,139,2018-08-24,11:30:00,,2018-08-24 11:30:00,25.9305,57.3888,16.8677
,,140,2018-08-24,11:40:00,,2018-08-24 11:40:00,25.9412,57.1218,16.8042
,,141,2018-08-24,11:50:00,,2018-08-24 11:50:00,25.9627,57.0684,16.8095
,,142,2018-08-24,12:00:00,,2018-08-24 12:00:00,25.9734,57.1523,16.8427
,,143,2018-08-24,12:10:00,,2018-08-24 12:10:00,25.9949,57.0913,16.8458
,,144,2018-08-24,12:20:00,,2018-08-24 12:20:00,26.027,57.1218,16.8843
,,145,2018-08-24,12:30:00,,2018-08-24 12:30:00,26.0378,57.0379,16.8711
,,146,2018-08-24,12:40:00,,2018-08-24 12:40:00,26.0807,57.1218,16.9343
,,147,2018-08-24,12:50:00,,2018-08-24 12:50:00,26.0914,57.0608,16.9275
,,148,2018-08-24,13:00:00,,2018-08-24 13:00:00,26.1021,57.0074,16.9227
