# Omega OM-92 Logger 

# Configuration :
DeviceID,9542
LoggingStart,Button Press
LoggingStartTime,09.10 14:55:00
LoggingInterval,10 mins
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,nan
TemperatureAlarmThresholdLow,nan
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,nan
HumidityAlarmThresholdLow,nan
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,1,2018-08-23,12:20:00,,2018-08-23 12:20:00,26.1557,51.2624,15.307
,,2,2018-08-23,12:30:00,,2018-08-23 12:30:00,25.6624,47.5851,13.702
,,3,2018-08-23,12:40:00,,2018-08-23 12:40:00,25.5873,57.7093,16.6349
,,4,2018-08-23,12:50:00,,2018-08-23 12:50:00,25.6517,50.7894,14.6989
,,5,2018-08-23,13:00:00,,2018-08-23 13:00:00,25.5444,48.2564,13.8098
,,6,2018-08-23,13:10:00,,2018-08-23 13:10:00,25.598,58.4951,16.858
,,7,2018-08-23,13:20:00,,2018-08-23 13:20:00,25.6409,50.0875,14.4734
,,8,2018-08-23,13:30:00,,2018-08-23 13:30:00,25.5873,48.5921,13.9559
,,9,2018-08-23,13:40:00,,2018-08-23 13:40:00,25.6088,60.9975,17.5303
,,10,2018-08-23,13:50:00,,2018-08-23 13:50:00,25.716,49.2864,14.2928
,,11,2018-08-23,14:00:00,,2018-08-23 14:00:00,25.598,48.6303,13.9778
,,12,2018-08-23,14:10:00,,2018-08-23 14:10:00,25.6838,62.5234,17.9934
,,13,2018-08-23,14:20:00,,2018-08-23 14:20:00,25.6838,47.9818,13.8494
,,14,2018-08-23,14:30:00,,2018-08-23 14:30:00,25.6195,48.615,13.9926
,,15,2018-08-23,14:40:00,,2018-08-23 14:40:00,25.7267,63.4084,18.2577
,,16,2018-08-23,14:50:00,,2018-08-23 14:50:00,25.7053,47.318,13.6545
,,17,2018-08-23,15:00:00,,2018-08-23 15:00:00,25.6409,48.615,14.0123
,,18,2018-08-23,15:10:00,,2018-08-23 15:10:00,25.8125,58.6477,17.0999
,,19,2018-08-23,15:20:00,,2018-08-23 15:20:00,25.6838,47.2799,13.6226
,,20,2018-08-23,15:30:00,,2018-08-23 15:30:00,25.716,56.6183,16.4548
,,21,2018-08-23,15:40:00,,2018-08-23 15:40:00,25.8447,51.209,15.0043
,,22,2018-08-23,15:50:00,,2018-08-23 15:50:00,25.8018,47.6079,13.8367
,,23,2018-08-23,16:00:00,,2018-08-23 16:00:00,25.8662,59.5556,17.3931
,,24,2018-08-23,16:10:00,,2018-08-23 16:10:00,25.7589,47.6537,13.8123
,,25,2018-08-23,16:20:00,,2018-08-23 16:20:00,25.7375,52.506,15.2946
,,26,2018-08-23,16:30:00,,2018-08-23 16:30:00,25.8662,53.4749,15.699
,,27,2018-08-23,16:40:00,,2018-08-23 16:40:00,25.834,47.6766,13.8882
,,28,2018-08-23,16:50:00,,2018-08-23 16:50:00,25.9841,61.4095,17.9905
,,29,2018-08-23,17:00:00,,2018-08-23 17:00:00,25.834,47.9131,13.9645
,,30,2018-08-23,17:10:00,,2018-08-23 17:10:00,25.6624,48.9507,14.1381
,,31,2018-08-23,17:20:00,,2018-08-23 17:20:00,25.6302,49.3169,14.2237
,,32,2018-08-23,17:30:00,,2018-08-23 17:30:00,25.6088,49.4619,14.2494
,,33,2018-08-23,17:40:00,,2018-08-23 17:40:00,25.6088,49.4619,14.2494
,,34,2018-08-23,17:50:00,,2018-08-23 17:50:00,25.6409,58.7621,16.97
,,35,2018-08-23,18:00:00,,2018-08-23 18:00:00,25.716,51.2701,14.9043
,,36,2018-08-23,18:10:00,,2018-08-23 18:10:00,25.6409,48.1496,13.864
,,37,2018-08-23,18:20:00,,2018-08-23 18:20:00,25.6517,51.1251,14.8011
,,38,2018-08-23,18:30:00,,2018-08-23 18:30:00,25.7804,53.948,15.7572
,,39,2018-08-23,18:40:00,,2018-08-23 18:40:00,25.7053,47.7148,13.783
,,40,2018-08-23,18:50:00,,2018-08-23 18:50:00,25.716,53.3529,15.5243
,,41,2018-08-23,19:00:00,,2018-08-23 19:00:00,25.8018,53.8869,15.7594
,,42,2018-08-23,19:10:00,,2018-08-23 19:10:00,25.7053,47.3867,13.6768
,,43,2018-08-23,19:20:00,,2018-08-23 19:20:00,25.7482,60.6161,17.562
,,44,2018-08-23,19:30:00,,2018-08-23 19:30:00,25.8233,48.409,14.1136
,,45,2018-08-23,19:40:00,,2018-08-23 19:40:00,25.7375,47.8139,13.8444
,,46,2018-08-23,19:50:00,,2018-08-23 19:50:00,25.8447,62.9049,18.2421
,,47,2018-08-23,20:00:00,,2018-08-23 20:00:00,25.7589,46.8145,13.5389
,,48,2018-08-23,20:10:00,,2018-08-23 20:10:00,25.7375,55.8858,16.2702
,,49,2018-08-23,20:20:00,,2018-08-23 20:20:00,25.8125,53.1469,15.5532
,,50,2018-08-23,20:30:00,,2018-08-23 20:30:00,25.7589,47.7148,13.832
,,51,2018-08-23,20:40:00,,2018-08-23 20:40:00,25.8447,62.821,18.2208
,,52,2018-08-23,20:50:00,,2018-08-23 20:50:00,25.8447,47.7071,13.9079
,,53,2018-08-23,21:00:00,,2018-08-23 21:00:00,25.834,48.1801,14.0502
,,54,2018-08-23,21:10:00,,2018-08-23 21:10:00,25.9091,61.2646,17.8823
,,55,2018-08-23,21:20:00,,2018-08-23 21:20:00,25.8447,46.7077,13.582
,,56,2018-08-23,21:30:00,,2018-08-23 21:30:00,25.8447,59.0902,17.2489
,,57,2018-08-23,21:40:00,,2018-08-23 21:40:00,25.9305,49.8128,14.6541
,,58,2018-08-23,21:50:00,,2018-08-23 21:50:00,25.8447,47.4096,13.8115
