# Omega OM-92 Logger 

# Configuration :
DeviceID,7675
LoggingStart,Button Press
LoggingStartTime,09.10 14:55:00
LoggingInterval,10 mins
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,nan
TemperatureAlarmThresholdLow,nan
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,nan
HumidityAlarmThresholdLow,nan
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,1,2018-08-23,12:30:00,,2018-08-23 12:30:00,26.2273,50.0875,15.012
,,2,2018-08-23,12:40:00,,2018-08-23 12:40:00,26.2273,56.1986,16.8141
,,3,2018-08-23,12:50:00,,2018-08-23 12:50:00,26.3024,54.0471,16.2698
,,4,2018-08-23,13:00:00,,2018-08-23 13:00:00,26.1737,50.5224,15.0972
,,5,2018-08-23,13:10:00,,2018-08-23 13:10:00,26.1844,57.1142,17.0291
,,6,2018-08-23,13:20:00,,2018-08-23 13:20:00,26.2702,53.5512,16.0954
,,7,2018-08-23,13:30:00,,2018-08-23 13:30:00,26.1415,50.8581,15.1706
,,8,2018-08-23,13:40:00,,2018-08-23 13:40:00,26.2166,57.8771,17.2688
,,9,2018-08-23,13:50:00,,2018-08-23 13:50:00,26.3131,52.7578,15.9013
,,10,2018-08-23,14:00:00,,2018-08-23 14:00:00,26.2166,50.7818,15.2163
,,11,2018-08-23,14:10:00,,2018-08-23 14:10:00,26.2917,59.9065,17.8856
,,12,2018-08-23,14:20:00,,2018-08-23 14:20:00,26.3131,51.6057,15.5561
,,13,2018-08-23,14:30:00,,2018-08-23 14:30:00,26.2381,50.8199,15.2477
,,14,2018-08-23,14:40:00,,2018-08-23 14:40:00,26.3346,61.379,18.3125
,,15,2018-08-23,14:50:00,,2018-08-23 14:50:00,26.3131,50.7207,15.2864
,,16,2018-08-23,15:00:00,,2018-08-23 15:00:00,26.2702,50.7207,15.2469
,,17,2018-08-23,15:10:00,,2018-08-23 15:10:00,26.4633,60.761,18.2722
,,18,2018-08-23,15:20:00,,2018-08-23 15:20:00,26.3239,49.9196,15.0484
,,19,2018-08-23,15:30:00,,2018-08-23 15:30:00,26.356,55.6112,16.7683
,,20,2018-08-23,15:40:00,,2018-08-23 15:40:00,26.4847,54.4897,16.567
