# Omega OM-92 Logger 

# Configuration :
DeviceID,9548
LoggingStart,Button Press
LoggingStartTime,09.10 14:55:00
LoggingInterval,10 mins
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,nan
TemperatureAlarmThresholdLow,nan
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,nan
HumidityAlarmThresholdLow,nan
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,1,2018-08-23,12:20:00,,2018-08-23 12:20:00,25.7983,54.6804,15.9849
,,2,2018-08-23,12:30:00,,2018-08-23 12:30:00,25.6053,48.6532,13.9917
,,3,2018-08-23,12:40:00,,2018-08-23 12:40:00,25.6053,55.6798,16.0893
,,4,2018-08-23,12:50:00,,2018-08-23 12:50:00,25.6911,52.5976,15.2789
,,5,2018-08-23,13:00:00,,2018-08-23 13:00:00,25.5302,49.1262,14.0722
,,6,2018-08-23,13:10:00,,2018-08-23 13:10:00,25.5946,56.6793,16.3585
,,7,2018-08-23,13:20:00,,2018-08-23 13:20:00,25.6804,52.1017,15.1215
,,8,2018-08-23,13:30:00,,2018-08-23 13:30:00,25.5302,49.5611,14.2083
,,9,2018-08-23,13:40:00,,2018-08-23 13:40:00,25.6053,58.0297,16.7389
,,10,2018-08-23,13:50:00,,2018-08-23 13:50:00,25.6911,51.1327,14.8397
,,11,2018-08-23,14:00:00,,2018-08-23 14:00:00,25.6375,49.4237,14.2638
,,12,2018-08-23,14:10:00,,2018-08-23 14:10:00,25.6267,59.8531,17.2474
,,13,2018-08-23,14:20:00,,2018-08-23 14:20:00,25.6696,50.0875,14.4997
,,14,2018-08-23,14:30:00,,2018-08-23 14:30:00,25.6589,49.2864,14.2405
,,15,2018-08-23,14:40:00,,2018-08-23 14:40:00,25.7447,61.1196,17.69
,,16,2018-08-23,14:50:00,,2018-08-23 14:50:00,25.6696,48.9889,14.1568
,,17,2018-08-23,15:00:00,,2018-08-23 15:00:00,25.6482,49.2864,14.2307
,,18,2018-08-23,15:10:00,,2018-08-23 15:10:00,25.8412,59.6242,17.388
,,19,2018-08-23,15:20:00,,2018-08-23 15:20:00,25.7233,48.4853,14.0464
,,20,2018-08-23,15:30:00,,2018-08-23 15:30:00,25.6804,55.3899,16.0773
,,21,2018-08-23,15:40:00,,2018-08-23 15:40:00,25.9056,53.0401,15.6079
,,22,2018-08-23,15:50:00,,2018-08-23 15:50:00,25.8949,48.3175,14.1498
,,23,2018-08-23,16:00:00,,2018-08-23 16:00:00,25.8949,57.5643,16.8826
,,24,2018-08-23,16:10:00,,2018-08-23 16:10:00,25.8198,49.4466,14.4382
,,25,2018-08-23,16:20:00,,2018-08-23 16:20:00,25.8305,51.2701,15.0098
,,26,2018-08-23,16:30:00,,2018-08-23 16:30:00,25.9163,54.7719,16.1206
,,27,2018-08-23,16:40:00,,2018-08-23 16:40:00,25.8627,48.4167,14.1521
,,28,2018-08-23,16:50:00,,2018-08-23 16:50:00,25.927,59.0597,17.3179
,,29,2018-08-23,17:00:00,,2018-08-23 17:00:00,25.8305,50.3164,14.7182
,,30,2018-08-23,17:10:00,,2018-08-23 17:10:00,25.6911,49.6221,14.375
,,31,2018-08-23,17:20:00,,2018-08-23 17:20:00,25.5838,50.1943,14.4539
,,32,2018-08-23,17:30:00,,2018-08-23 17:30:00,25.5946,50.057,14.4213
