# Omega OM-92 Logger 

# Configuration :
DeviceID,4026
LoggingStart,Button Press
LoggingStartTime,09.10 14:55:00
LoggingInterval,10 mins
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,nan
TemperatureAlarmThresholdLow,nan
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,nan
HumidityAlarmThresholdLow,nan
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,1,2018-08-23,12:30:00,,2018-08-23 12:30:00,26.281,51.5066,15.4965
,,2,2018-08-23,12:40:00,,2018-08-23 12:40:00,26.2702,57.1599,17.1218
,,3,2018-08-23,12:50:00,,2018-08-23 12:50:00,26.281,55.1534,16.5683
,,4,2018-08-23,13:00:00,,2018-08-23 13:00:00,26.2166,51.888,15.5523
,,5,2018-08-23,13:10:00,,2018-08-23 13:10:00,26.2702,57.9839,17.3481
,,6,2018-08-23,13:20:00,,2018-08-23 13:20:00,26.281,54.7414,16.4504
,,7,2018-08-23,13:30:00,,2018-08-23 13:30:00,26.2166,52.2161,15.6507
,,8,2018-08-23,13:40:00,,2018-08-23 13:40:00,26.2702,58.4798,17.483
,,9,2018-08-23,13:50:00,,2018-08-23 13:50:00,26.281,53.8869,16.2034
,,10,2018-08-23,14:00:00,,2018-08-23 14:00:00,26.2702,52.1245,15.6728
,,11,2018-08-23,14:10:00,,2018-08-23 14:10:00,26.281,60.2193,17.9583
,,12,2018-08-23,14:20:00,,2018-08-23 14:20:00,26.281,52.857,15.9009
,,13,2018-08-23,14:30:00,,2018-08-23 14:30:00,26.2702,52.1856,15.6911
,,14,2018-08-23,14:40:00,,2018-08-23 14:40:00,26.3453,61.4858,18.3503
,,15,2018-08-23,14:50:00,,2018-08-23 14:50:00,26.2917,51.9491,15.6399
,,16,2018-08-23,15:00:00,,2018-08-23 15:00:00,26.281,52.094,15.6735
,,17,2018-08-23,15:10:00,,2018-08-23 15:10:00,26.4418,61.3103,18.3956
,,18,2018-08-23,15:20:00,,2018-08-23 15:20:00,26.2917,51.415,15.4786
,,19,2018-08-23,15:30:00,,2018-08-23 15:30:00,26.3239,56.8624,17.0894
,,20,2018-08-23,15:40:00,,2018-08-23 15:40:00,26.4633,55.7409,16.9048
,,21,2018-08-23,15:50:00,,2018-08-23 15:50:00,26.4526,51.5371,15.6638
,,22,2018-08-23,16:00:00,,2018-08-23 16:00:00,26.5169,59.3648,17.9525
,,23,2018-08-23,16:10:00,,2018-08-23 16:10:00,26.474,52.239,15.8952
,,24,2018-08-23,16:20:00,,2018-08-23 16:20:00,26.4526,53.2384,16.1723
,,25,2018-08-23,16:30:00,,2018-08-23 16:30:00,26.5598,57.1294,17.3836
,,26,2018-08-23,16:40:00,,2018-08-23 16:40:00,26.5384,51.415,15.7058
,,27,2018-08-23,16:50:00,,2018-08-23 16:50:00,26.6134,59.9294,18.1937
,,28,2018-08-23,17:00:00,,2018-08-23 17:00:00,26.4847,53.4749,16.2716
,,29,2018-08-23,17:10:00,,2018-08-23 17:10:00,26.281,52.567,15.8149
,,30,2018-08-23,17:20:00,,2018-08-23 17:20:00,26.2273,52.918,15.8694
,,31,2018-08-23,17:30:00,,2018-08-23 17:30:00,26.2381,52.8341,15.8545
,,32,2018-08-23,17:40:00,,2018-08-23 17:40:00,26.2702,52.8341,15.8842
,,33,2018-08-23,17:50:00,,2018-08-23 17:50:00,26.2702,57.8618,17.3148
,,34,2018-08-23,18:00:00,,2018-08-23 18:00:00,26.281,55.657,16.7114
,,35,2018-08-23,18:10:00,,2018-08-23 18:10:00,26.2702,52.0635,15.6545
,,36,2018-08-23,18:20:00,,2018-08-23 18:20:00,26.281,53.0401,15.9551
,,37,2018-08-23,18:30:00,,2018-08-23 18:30:00,26.3775,58.0678,17.4713
,,38,2018-08-23,18:40:00,,2018-08-23 18:40:00,26.281,51.8575,15.6025
,,39,2018-08-23,18:50:00,,2018-08-23 18:50:00,26.281,53.8869,16.2034
,,40,2018-08-23,19:00:00,,2018-08-23 19:00:00,26.4204,57.6024,17.384
,,41,2018-08-23,19:10:00,,2018-08-23 19:10:00,26.3239,51.5066,15.536
,,42,2018-08-23,19:20:00,,2018-08-23 19:20:00,26.3775,58.8918,17.6947
,,43,2018-08-23,19:30:00,,2018-08-23 19:30:00,26.4204,53.742,16.2902
,,44,2018-08-23,19:40:00,,2018-08-23 19:40:00,26.3346,51.7126,15.6082
,,45,2018-08-23,19:50:00,,2018-08-23 19:50:00,26.4526,61.4858,18.4513
,,46,2018-08-23,20:00:00,,2018-08-23 20:00:00,26.4204,51.56,15.6411
,,47,2018-08-23,20:10:00,,2018-08-23 20:10:00,26.3668,54.7414,16.5301
,,48,2018-08-23,20:20:00,,2018-08-23 20:20:00,26.4418,57.0379,17.2481
,,49,2018-08-23,20:30:00,,2018-08-23 20:30:00,26.3882,51.7126,15.6576
,,50,2018-08-23,20:40:00,,2018-08-23 20:40:00,26.474,60.4253,18.194
,,51,2018-08-23,20:50:00,,2018-08-23 20:50:00,26.4955,52.857,16.0992
,,52,2018-08-23,21:00:00,,2018-08-23 21:00:00,26.4633,51.766,15.743
,,53,2018-08-23,21:10:00,,2018-08-23 21:10:00,26.5491,60.8068,18.3649
,,54,2018-08-23,21:20:00,,2018-08-23 21:20:00,26.4847,51.56,15.7004
,,55,2018-08-23,21:30:00,,2018-08-23 21:30:00,26.4955,57.7779,17.5023
,,56,2018-08-23,21:40:00,,2018-08-23 21:40:00,26.5813,54.6804,16.7116
,,57,2018-08-23,21:50:00,,2018-08-23 21:50:00,26.4955,51.4455,15.6756
,,58,2018-08-23,22:00:00,,2018-08-23 22:00:00,26.5705,60.8068,18.3851
,,59,2018-08-23,22:10:00,,2018-08-23 22:10:00,26.045,51.9491,15.4123
,,60,2018-08-23,22:20:00,,2018-08-23 22:20:00,25.5517,54.3905,15.6728
,,61,2018-08-23,22:30:00,,2018-08-23 22:30:00,25.1656,57.9153,16.2967
,,62,2018-08-23,22:40:00,,2018-08-23 22:40:00,24.7151,53.9556,14.7719
,,63,2018-08-23,22:50:00,,2018-08-23 22:50:00,24.4255,55.512,14.9445
,,64,2018-08-23,23:00:00,,2018-08-23 23:00:00,24.211,56.0995,14.9084
,,65,2018-08-23,23:10:00,,2018-08-23 23:10:00,24.0394,56.3894,14.8285
,,66,2018-08-23,23:20:00,,2018-08-23 23:20:00,23.8893,56.7937,14.7994
,,67,2018-08-23,23:30:00,,2018-08-23 23:30:00,23.7606,57.0608,14.752
,,68,2018-08-23,23:40:00,,2018-08-23 23:40:00,23.6533,56.6488,14.5396
,,69,2018-08-23,23:50:00,,2018-08-23 23:50:00,23.5246,55.9774,14.2352
,,70,2018-08-24,00:00:00,,2018-08-24 00:00:00,23.3959,56.0308,14.13
,,71,2018-08-24,00:10:00,,2018-08-24 00:10:00,23.2779,55.9469,13.997
,,72,2018-08-24,00:20:00,,2018-08-24 00:20:00,23.2029,56.2063,13.9984
,,73,2018-08-24,00:30:00,,2018-08-24 00:30:00,23.16,56.3512,13.9981
,,74,2018-08-24,00:40:00,,2018-08-24 00:40:00,23.1278,56.2978,13.9535
,,75,2018-08-24,00:50:00,,2018-08-24 00:50:00,23.1171,55.512,13.727
,,76,2018-08-24,01:00:00,,2018-08-24 01:00:00,23.0527,55.718,13.7241
,,77,2018-08-24,01:10:00,,2018-08-24 01:10:00,23.0098,55.367,13.587
,,78,2018-08-24,01:20:00,,2018-08-24 01:20:00,22.9562,55.5425,13.5857
,,79,2018-08-24,01:30:00,,2018-08-24 01:30:00,22.9562,55.5959,13.6005
,,80,2018-08-24,01:40:00,,2018-08-24 01:40:00,22.9133,55.6264,13.569
,,81,2018-08-24,01:50:00,,2018-08-24 01:50:00,22.8811,55.7714,13.579
,,82,2018-08-24,02:00:00,,2018-08-24 02:00:00,22.8704,55.8324,13.5859
,,83,2018-08-24,02:10:00,,2018-08-24 02:10:00,22.8597,55.8629,13.5843
,,84,2018-08-24,02:20:00,,2018-08-24 02:20:00,22.8275,55.451,13.4406
,,85,2018-08-24,02:30:00,,2018-08-24 02:30:00,22.7739,55.512,13.4076
,,86,2018-08-24,02:40:00,,2018-08-24 02:40:00,22.7095,55.512,13.3477
,,87,2018-08-24,02:50:00,,2018-08-24 02:50:00,22.6666,55.367,13.2676
,,88,2018-08-24,03:00:00,,2018-08-24 03:00:00,22.6452,55.451,13.2709
,,89,2018-08-24,03:10:00,,2018-08-24 03:10:00,22.6023,55.657,13.2878
,,90,2018-08-24,03:20:00,,2018-08-24 03:20:00,22.5915,55.9164,13.3492
,,91,2018-08-24,03:30:00,,2018-08-24 03:30:00,22.5808,56.5267,13.5059
,,92,2018-08-24,03:40:00,,2018-08-24 03:40:00,22.613,55.9164,13.3692
,,93,2018-08-24,03:50:00,,2018-08-24 03:50:00,22.5272,55.2221,13.0977
,,94,2018-08-24,04:00:00,,2018-08-24 04:00:00,22.4843,55.3976,13.1064
,,95,2018-08-24,04:10:00,,2018-08-24 04:10:00,22.4843,55.9774,13.266
,,96,2018-08-24,04:20:00,,2018-08-24 04:20:00,22.4628,55.5425,13.1265
,,97,2018-08-24,04:30:00,,2018-08-24 04:30:00,22.4092,55.367,13.0281
,,98,2018-08-24,04:40:00,,2018-08-24 04:40:00,22.3449,55.512,13.0082
,,99,2018-08-24,04:50:00,,2018-08-24 04:50:00,22.302,55.512,12.9683
,,100,2018-08-24,05:00:00,,2018-08-24 05:00:00,22.2698,55.573,12.9552
,,101,2018-08-24,05:10:00,,2018-08-24 05:10:00,22.2376,55.5654,12.9231
,,102,2018-08-24,05:20:00,,2018-08-24 05:20:00,22.2162,55.657,12.9283
,,103,2018-08-24,05:30:00,,2018-08-24 05:30:00,22.1947,55.7714,12.9397
,,104,2018-08-24,05:40:00,,2018-08-24 05:40:00,22.1625,55.8019,12.9181
,,105,2018-08-24,05:50:00,,2018-08-24 05:50:00,22.1304,55.9469,12.9279
,,106,2018-08-24,06:00:00,,2018-08-24 06:00:00,22.1411,55.8858,12.9211
,,107,2018-08-24,06:10:00,,2018-08-24 06:10:00,22.4521,55.8629,13.2046
,,108,2018-08-24,06:20:00,,2018-08-24 06:20:00,22.924,56.1834,13.7322
,,109,2018-08-24,06:30:00,,2018-08-24 06:30:00,23.3745,55.367,13.9262
,,110,2018-08-24,06:40:00,,2018-08-24 06:40:00,23.7606,54.7262,14.1056
,,111,2018-08-24,06:50:00,,2018-08-24 06:50:00,24.1145,54.8101,14.458
,,112,2018-08-24,07:00:00,,2018-08-24 07:00:00,24.4041,54.4286,14.6188
,,113,2018-08-24,07:10:00,,2018-08-24 07:10:00,24.5864,53.9861,14.6614
,,114,2018-08-24,07:20:00,,2018-08-24 07:20:00,24.7366,53.7801,14.7413
,,115,2018-08-24,07:30:00,,2018-08-24 07:30:00,24.8438,54.688,15.1008
,,116,2018-08-24,07:40:00,,2018-08-24 07:40:00,25.0047,54.8635,15.3001
,,117,2018-08-24,07:50:00,,2018-08-24 07:50:00,25.1441,54.8406,15.4231
,,118,2018-08-24,08:00:00,,2018-08-24 08:00:00,25.2406,54.5431,15.4279
,,119,2018-08-24,08:10:00,,2018-08-24 08:10:00,25.3157,54.421,15.4626
,,120,2018-08-24,08:20:00,,2018-08-24 08:20:00,25.3801,54.6575,15.59
,,121,2018-08-24,08:30:00,,2018-08-24 08:30:00,25.4659,54.5125,15.6282
