# Omega OM-92 Logger 

# Configuration :
DeviceID,9554
LoggingStart,Button Press
LoggingStartTime,09.10 14:55:00
LoggingInterval,10 mins
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,nan
TemperatureAlarmThresholdLow,nan
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,nan
HumidityAlarmThresholdLow,nan
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,1,2018-08-23,12:20:00,,2018-08-23 12:20:00,27.9039,50.5453,16.6946
,,2,2018-08-23,12:30:00,,2018-08-23 12:30:00,26.8421,46.4101,14.3915
,,3,2018-08-23,12:40:00,,2018-08-23 12:40:00,26.5097,53.3987,16.2723
,,4,2018-08-23,12:50:00,,2018-08-23 12:50:00,26.5847,52.1245,15.963
,,5,2018-08-23,13:00:00,,2018-08-23 13:00:00,26.4131,48.0657,14.5429
,,6,2018-08-23,13:10:00,,2018-08-23 13:10:00,26.4131,54.688,16.5578
,,7,2018-08-23,13:20:00,,2018-08-23 13:20:00,26.5097,51.7126,15.7696
,,8,2018-08-23,13:30:00,,2018-08-23 13:30:00,26.4024,48.4319,14.6507
,,9,2018-08-23,13:40:00,,2018-08-23 13:40:00,26.4131,55.4586,16.7781
,,10,2018-08-23,13:50:00,,2018-08-23 13:50:00,26.5633,50.736,15.5211
,,11,2018-08-23,14:00:00,,2018-08-23 14:00:00,26.4346,48.4319,14.6801
,,12,2018-08-23,14:10:00,,2018-08-23 14:10:00,26.4668,57.488,17.3958
,,13,2018-08-23,14:20:00,,2018-08-23 14:20:00,26.5418,49.4695,15.1075
,,14,2018-08-23,14:30:00,,2018-08-23 14:30:00,26.4346,48.5616,14.7216
,,15,2018-08-23,14:40:00,,2018-08-23 14:40:00,26.5311,59.0749,17.8879
,,16,2018-08-23,14:50:00,,2018-08-23 14:50:00,26.5526,48.5616,14.8295
,,17,2018-08-23,15:00:00,,2018-08-23 15:00:00,26.4882,48.4319,14.7291
,,18,2018-08-23,15:10:00,,2018-08-23 15:10:00,26.6705,59.3114,18.0822
,,19,2018-08-23,15:20:00,,2018-08-23 15:20:00,26.5311,47.463,14.4552
,,20,2018-08-23,15:30:00,,2018-08-23 15:30:00,26.5526,53.5436,16.3546
,,21,2018-08-23,15:40:00,,2018-08-23 15:40:00,26.6813,52.6815,16.2188
,,22,2018-08-23,15:50:00,,2018-08-23 15:50:00,26.6276,47.8597,14.6723
,,23,2018-08-23,16:00:00,,2018-08-23 16:00:00,26.7885,57.1599,17.6054
,,24,2018-08-23,16:10:00,,2018-08-23 16:10:00,26.7778,48.5769,15.0405
,,25,2018-08-23,16:20:00,,2018-08-23 16:20:00,26.7027,49.9273,15.3986
,,26,2018-08-23,16:30:00,,2018-08-23 16:30:00,26.9172,54.4515,16.9572
,,27,2018-08-23,16:40:00,,2018-08-23 16:40:00,26.9816,46.9366,14.6931
,,28,2018-08-23,16:50:00,,2018-08-23 16:50:00,27.0137,58.2586,18.1184
,,29,2018-08-23,17:00:00,,2018-08-23 17:00:00,27.003,48.9431,15.3635
,,30,2018-08-23,17:10:00,,2018-08-23 17:10:00,26.692,48.287,14.869
,,31,2018-08-23,17:20:00,,2018-08-23 17:20:00,26.5418,48.8973,14.9267
,,32,2018-08-23,17:30:00,,2018-08-23 17:30:00,26.5097,48.966,14.919
