# Omega OM-92 Logger 

# Configuration :
DeviceID,9417
LoggingStart,Button Press
LoggingStartTime,09.10 14:55:00
LoggingInterval,10 mins
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,nan
TemperatureAlarmThresholdLow,nan
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,nan
HumidityAlarmThresholdLow,nan
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,1,2018-08-23,12:30:00,,2018-08-23 12:30:00,28.9764,45.487,16.0175
,,2,2018-08-23,12:40:00,,2018-08-23 12:40:00,28.8692,50.8352,17.6723
,,3,2018-08-23,12:50:00,,2018-08-23 12:50:00,29.148,48.2717,17.1085
,,4,2018-08-23,13:00:00,,2018-08-23 13:00:00,28.9764,44.3273,15.6135
,,5,2018-08-23,13:10:00,,2018-08-23 13:10:00,28.9228,51.5523,17.9441
,,6,2018-08-23,13:20:00,,2018-08-23 13:20:00,29.0944,48.5387,17.1467
,,7,2018-08-23,13:30:00,,2018-08-23 13:30:00,28.8799,45.8913,16.0686
,,8,2018-08-23,13:40:00,,2018-08-23 13:40:00,28.9228,51.2014,17.8356
,,9,2018-08-23,13:50:00,,2018-08-23 13:50:00,29.1373,46.99,16.6743
,,10,2018-08-23,14:00:00,,2018-08-23 14:00:00,28.9979,45.4793,16.0343
,,11,2018-08-23,14:10:00,,2018-08-23 14:10:00,29.0086,52.7959,18.4029
,,12,2018-08-23,14:20:00,,2018-08-23 14:20:00,29.1802,46.2423,16.461
,,13,2018-08-23,14:30:00,,2018-08-23 14:30:00,28.955,45.0445,15.845
,,14,2018-08-23,14:40:00,,2018-08-23 14:40:00,29.0837,54.4286,18.9594
,,15,2018-08-23,14:50:00,,2018-08-23 14:50:00,29.148,45.5404,16.1915
,,16,2018-08-23,15:00:00,,2018-08-23 15:00:00,29.0086,45.5785,16.0782
,,17,2018-08-23,15:10:00,,2018-08-23 15:10:00,29.2767,54.1311,19.0504
,,18,2018-08-23,15:20:00,,2018-08-23 15:20:00,29.0408,43.9916,15.553
,,19,2018-08-23,15:30:00,,2018-08-23 15:30:00,29.0086,49.2788,17.3075
,,20,2018-08-23,15:40:00,,2018-08-23 15:40:00,29.2446,49.0041,17.435
,,21,2018-08-23,15:50:00,,2018-08-23 15:50:00,29.0515,45.075,15.943
,,22,2018-08-23,16:00:00,,2018-08-23 16:00:00,29.2017,53.2384,18.7147
,,23,2018-08-23,16:10:00,,2018-08-23 16:10:00,29.1159,45.3115,16.0833
,,24,2018-08-23,16:20:00,,2018-08-23 16:20:00,29.0408,46.8908,16.5532
,,25,2018-08-23,16:30:00,,2018-08-23 16:30:00,29.266,49.8434,17.7239
,,26,2018-08-23,16:40:00,,2018-08-23 16:40:00,29.1266,44.9377,15.9633
,,27,2018-08-23,16:50:00,,2018-08-23 16:50:00,29.1802,52.918,18.5983
,,28,2018-08-23,17:00:00,,2018-08-23 17:00:00,29.2338,47.318,16.8718
,,29,2018-08-23,17:10:00,,2018-08-23 17:10:00,29.0193,45.3115,15.9958
,,30,2018-08-23,17:20:00,,2018-08-23 17:20:00,28.9979,46.1126,16.2512
,,31,2018-08-23,17:30:00,,2018-08-23 17:30:00,29.0193,44.9377,15.8661
,,32,2018-08-23,17:40:00,,2018-08-23 17:40:00,29.0301,45.8761,16.1997
,,33,2018-08-23,17:50:00,,2018-08-23 17:50:00,29.1051,49.5153,17.4717
,,34,2018-08-23,18:00:00,,2018-08-23 18:00:00,29.2875,48.0276,17.1557
