Item,Value,Parameters,Max,Avg,Min,Test 1 - raw,Test 1 - ppfd,Test 2 - raw,Test 2 - ppfd,Test 3 - raw,Test 3 - ppfd,Test 4 - raw,Test 4 - ppfd,Test 5 - raw,Test 5 - ppfd,Test 6 - raw,Test 6 - ppfd,Test 7 - raw,Test 7 - ppfd,Test 8 - raw,Test 8 - ppfd,Test 9 - raw,Test 9 - ppfd,Test 10 - raw,Test 10 - ppfd,Test 11 - raw,Test 11 - ppfd,Test 12 - raw,Test 12 - ppfd,Test 13 - raw,Test 13 - ppfd,Test 14 - raw,Test 14 - ppfd,Test 15 - raw,Test 15 - ppfd,Test 16 - raw,Test 16 - ppfd,Test 17 - raw,Test 17 - ppfd,Test 18 - raw,Test 18 - ppfd
Note,"",390,N/A,N/A,N/A,0.000,0.001,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.004,0.001,0.001,0.000,0.001,0.001,0.003,0.001,0.005,0.002,0.008,0.000,0.001,0.001,0.002,0.000,0.001,0.001,0.003,0.001,0.003,0.000,0.001,0.001,0.002,0.001,0.003
,,391,N/A,N/A,N/A,0.001,0.001,0.001,0.002,0.001,0.003,0.001,0.004,0.001,0.003,0.001,0.001,0.000,0.001,0.001,0.003,0.001,0.005,0.002,0.007,0.000,0.001,0.001,0.002,0.000,0.001,0.001,0.003,0.001,0.004,0.000,0.001,0.001,0.002,0.001,0.003
,,392,N/A,N/A,N/A,0.001,0.002,0.001,0.003,0.001,0.004,0.001,0.004,0.001,0.003,0.001,0.001,0.000,0.001,0.001,0.003,0.001,0.004,0.002,0.007,0.000,0.001,0.001,0.002,0.001,0.001,0.001,0.003,0.001,0.004,0.000,0.001,0.001,0.002,0.001,0.003
,,393,N/A,N/A,N/A,0.001,0.002,0.001,0.002,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.001,0.000,0.000,0.001,0.003,0.001,0.004,0.002,0.007,0.000,0.002,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.004,0.000,0.001,0.001,0.002,0.001,0.004
,,394,N/A,N/A,N/A,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.002,0.000,0.000,0.001,0.003,0.001,0.004,0.002,0.006,0.001,0.002,0.001,0.001,0.001,0.002,0.001,0.003,0.001,0.004,0.000,0.001,0.001,0.002,0.001,0.003
,,395,N/A,N/A,N/A,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.002,0.000,0.001,0.001,0.003,0.001,0.004,0.002,0.006,0.001,0.002,0.001,0.001,0.001,0.002,0.001,0.002,0.001,0.004,0.000,0.001,0.001,0.003,0.001,0.003
,,396,N/A,N/A,N/A,0.001,0.002,0.001,0.003,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.002,0.000,0.001,0.001,0.003,0.001,0.004,0.001,0.006,0.001,0.002,0.001,0.001,0.001,0.002,0.001,0.002,0.001,0.004,0.000,0.001,0.001,0.003,0.001,0.003
,,397,N/A,N/A,N/A,0.001,0.002,0.001,0.003,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.003,0.000,0.001,0.001,0.003,0.001,0.004,0.001,0.005,0.001,0.002,0.001,0.001,0.001,0.002,0.001,0.002,0.001,0.005,0.000,0.001,0.001,0.003,0.001,0.003
,,398,N/A,N/A,N/A,0.001,0.003,0.001,0.003,0.001,0.004,0.001,0.003,0.001,0.004,0.001,0.003,0.001,0.002,0.001,0.004,0.001,0.003,0.001,0.005,0.001,0.003,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.005,0.000,0.001,0.001,0.004,0.001,0.003
,,399,N/A,N/A,N/A,0.001,0.003,0.001,0.003,0.001,0.004,0.001,0.003,0.001,0.004,0.001,0.003,0.001,0.002,0.001,0.004,0.001,0.003,0.001,0.005,0.001,0.003,0.001,0.002,0.001,0.003,0.001,0.003,0.001,0.005,0.000,0.002,0.001,0.004,0.001,0.003
,,400,N/A,N/A,N/A,0.001,0.002,0.001,0.003,0.001,0.004,0.001,0.002,0.001,0.004,0.001,0.003,0.001,0.002,0.001,0.004,0.001,0.003,0.001,0.005,0.001,0.003,0.001,0.002,0.001,0.003,0.001,0.003,0.001,0.004,0.000,0.002,0.001,0.004,0.001,0.003
,,401,N/A,N/A,N/A,0.001,0.002,0.001,0.003,0.001,0.004,0.000,0.002,0.001,0.004,0.001,0.003,0.001,0.002,0.001,0.004,0.001,0.003,0.001,0.004,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.004,0.000,0.002,0.001,0.004,0.001,0.003
,,402,N/A,N/A,N/A,0.001,0.002,0.001,0.003,0.001,0.003,0.000,0.001,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.004,0.001,0.003,0.001,0.004,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.004,0.000,0.002,0.001,0.004,0.001,0.003
,,403,N/A,N/A,N/A,0.001,0.002,0.001,0.003,0.001,0.003,0.000,0.002,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.004,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.004,0.001,0.003
,,404,N/A,N/A,N/A,0.001,0.002,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.004,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.004,0.001,0.003
,,405,N/A,N/A,N/A,0.001,0.001,0.001,0.004,0.001,0.003,0.001,0.002,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.004,0.001,0.003,0.001,0.004,0.002,0.004,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.004,0.001,0.003
,,406,N/A,N/A,N/A,0.001,0.001,0.001,0.004,0.001,0.003,0.001,0.002,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.004,0.001,0.002,0.001,0.004,0.002,0.004,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.004,0.001,0.003
,,407,N/A,N/A,N/A,0.000,0.001,0.001,0.004,0.001,0.003,0.001,0.002,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.004,0.001,0.002,0.001,0.003,0.002,0.004,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.004,0.001,0.003
,,408,N/A,N/A,N/A,0.000,0.001,0.001,0.004,0.001,0.003,0.001,0.002,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.004,0.000,0.002,0.001,0.003,0.002,0.004,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.004,0.001,0.003
,,409,N/A,N/A,N/A,0.000,0.001,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.003,0.001,0.004,0.000,0.002,0.001,0.003,0.002,0.004,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.003,0.001,0.003
,,410,N/A,N/A,N/A,0.000,0.001,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.003,0.001,0.004,0.000,0.002,0.001,0.003,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.003,0.001,0.003
,,411,N/A,N/A,N/A,0.001,0.001,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.002,0.001,0.004,0.001,0.002,0.001,0.002,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.003,0.001,0.003
,,412,N/A,N/A,N/A,0.001,0.001,0.001,0.002,0.001,0.003,0.001,0.002,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.002,0.001,0.002,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.003
,,413,N/A,N/A,N/A,0.001,0.001,0.001,0.002,0.001,0.003,0.000,0.002,0.001,0.002,0.001,0.002,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.003
,,414,N/A,N/A,N/A,0.000,0.001,0.001,0.002,0.001,0.003,0.000,0.001,0.001,0.002,0.001,0.002,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.003
,,415,N/A,N/A,N/A,0.000,0.001,0.001,0.002,0.001,0.003,0.000,0.001,0.001,0.002,0.001,0.002,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.003,0.000,0.002,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.003
,,416,N/A,N/A,N/A,0.000,0.001,0.001,0.002,0.001,0.003,0.000,0.001,0.001,0.002,0.001,0.002,0.001,0.002,0.001,0.002,0.001,0.002,0.001,0.003,0.000,0.002,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.003
,,417,N/A,N/A,N/A,0.001,0.001,0.001,0.002,0.001,0.003,0.000,0.001,0.001,0.003,0.001,0.002,0.001,0.002,0.001,0.002,0.001,0.002,0.001,0.004,0.001,0.002,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.003
,,418,N/A,N/A,N/A,0.001,0.001,0.001,0.002,0.001,0.003,0.000,0.001,0.001,0.003,0.001,0.002,0.001,0.003,0.001,0.002,0.000,0.002,0.001,0.004,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.003
,,419,N/A,N/A,N/A,0.001,0.002,0.001,0.002,0.001,0.003,0.000,0.001,0.001,0.003,0.001,0.002,0.001,0.003,0.001,0.002,0.001,0.002,0.001,0.004,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.003,0.001,0.003
,,420,N/A,N/A,N/A,0.001,0.001,0.001,0.003,0.001,0.003,0.000,0.001,0.001,0.003,0.001,0.002,0.001,0.002,0.000,0.002,0.001,0.003,0.001,0.004,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.003,0.001,0.003
,,421,N/A,N/A,N/A,0.001,0.001,0.001,0.003,0.001,0.003,0.000,0.001,0.001,0.003,0.001,0.002,0.001,0.002,0.000,0.002,0.001,0.003,0.001,0.004,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.003,0.001,0.003
,,422,N/A,N/A,N/A,0.001,0.001,0.001,0.003,0.001,0.003,0.000,0.001,0.001,0.004,0.001,0.002,0.001,0.002,0.000,0.002,0.001,0.004,0.001,0.003,0.001,0.002,0.001,0.001,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.003,0.001,0.003
,,423,N/A,N/A,N/A,0.001,0.001,0.001,0.003,0.001,0.003,0.000,0.001,0.001,0.004,0.001,0.002,0.001,0.002,0.001,0.002,0.001,0.004,0.001,0.003,0.001,0.002,0.001,0.001,0.001,0.002,0.001,0.003,0.001,0.003,0.000,0.002,0.001,0.003,0.001,0.003
,,424,N/A,N/A,N/A,0.001,0.001,0.001,0.004,0.001,0.003,0.000,0.001,0.001,0.004,0.001,0.002,0.001,0.002,0.001,0.002,0.001,0.004,0.001,0.003,0.001,0.002,0.001,0.001,0.001,0.002,0.001,0.003,0.001,0.003,0.000,0.002,0.001,0.003,0.001,0.003
,,425,N/A,N/A,N/A,0.001,0.002,0.001,0.004,0.001,0.003,0.000,0.001,0.001,0.005,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.002,0.001,0.004,0.001,0.004,0.000,0.002,0.001,0.003,0.001,0.003
,,426,N/A,N/A,N/A,0.001,0.002,0.001,0.004,0.001,0.003,0.000,0.001,0.002,0.005,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.002,0.001,0.004,0.001,0.004,0.001,0.002,0.001,0.004,0.001,0.003
,,427,N/A,N/A,N/A,0.001,0.002,0.001,0.004,0.001,0.003,0.000,0.002,0.002,0.005,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.002,0.001,0.003,0.001,0.004,0.001,0.005,0.001,0.002,0.001,0.004,0.001,0.003
,,428,N/A,N/A,N/A,0.001,0.002,0.001,0.005,0.001,0.003,0.000,0.002,0.002,0.006,0.001,0.003,0.001,0.002,0.001,0.004,0.001,0.004,0.001,0.003,0.001,0.004,0.001,0.003,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.003,0.001,0.005,0.001,0.004
,,429,N/A,N/A,N/A,0.001,0.002,0.002,0.005,0.001,0.003,0.001,0.002,0.002,0.006,0.001,0.003,0.001,0.002,0.001,0.005,0.001,0.005,0.001,0.003,0.001,0.004,0.001,0.003,0.001,0.004,0.001,0.005,0.002,0.006,0.001,0.003,0.002,0.005,0.002,0.004
,,430,N/A,N/A,N/A,0.001,0.002,0.002,0.005,0.001,0.003,0.001,0.002,0.002,0.006,0.001,0.003,0.001,0.003,0.001,0.005,0.001,0.005,0.001,0.003,0.001,0.005,0.001,0.004,0.002,0.005,0.002,0.005,0.002,0.006,0.001,0.004,0.002,0.006,0.002,0.004
,,431,N/A,N/A,N/A,0.001,0.002,0.002,0.005,0.001,0.003,0.001,0.002,0.002,0.006,0.001,0.004,0.001,0.004,0.002,0.006,0.001,0.005,0.001,0.003,0.001,0.005,0.002,0.005,0.002,0.006,0.002,0.006,0.002,0.007,0.001,0.004,0.002,0.007,0.002,0.005
,,432,N/A,N/A,N/A,0.001,0.003,0.002,0.005,0.001,0.003,0.001,0.002,0.002,0.006,0.001,0.004,0.001,0.004,0.002,0.007,0.001,0.005,0.001,0.003,0.002,0.006,0.002,0.005,0.002,0.006,0.002,0.007,0.002,0.007,0.001,0.004,0.002,0.007,0.002,0.005
,,433,N/A,N/A,N/A,0.001,0.003,0.001,0.005,0.001,0.003,0.001,0.002,0.002,0.006,0.002,0.004,0.001,0.005,0.002,0.007,0.001,0.005,0.001,0.004,0.002,0.006,0.002,0.005,0.002,0.007,0.002,0.008,0.002,0.008,0.001,0.005,0.002,0.008,0.002,0.005
,,434,N/A,N/A,N/A,0.001,0.003,0.001,0.005,0.001,0.004,0.001,0.003,0.002,0.005,0.002,0.004,0.002,0.005,0.002,0.007,0.001,0.006,0.001,0.004,0.002,0.006,0.002,0.005,0.003,0.008,0.002,0.008,0.002,0.008,0.001,0.005,0.003,0.009,0.002,0.006
,,435,N/A,N/A,N/A,0.001,0.003,0.002,0.005,0.001,0.004,0.001,0.003,0.002,0.005,0.002,0.004,0.002,0.005,0.002,0.007,0.001,0.006,0.001,0.004,0.002,0.006,0.002,0.006,0.003,0.008,0.002,0.008,0.002,0.009,0.001,0.005,0.003,0.009,0.002,0.006
,,436,N/A,N/A,N/A,0.001,0.003,0.002,0.005,0.001,0.004,0.001,0.003,0.001,0.005,0.002,0.004,0.002,0.005,0.002,0.007,0.002,0.006,0.001,0.004,0.002,0.006,0.002,0.006,0.003,0.008,0.002,0.008,0.002,0.009,0.001,0.005,0.003,0.009,0.002,0.006
,,437,N/A,N/A,N/A,0.001,0.003,0.002,0.006,0.001,0.004,0.001,0.004,0.001,0.004,0.002,0.004,0.002,0.005,0.002,0.007,0.002,0.006,0.001,0.004,0.002,0.006,0.002,0.006,0.003,0.008,0.002,0.008,0.002,0.009,0.001,0.005,0.003,0.009,0.002,0.006
,,438,N/A,N/A,N/A,0.001,0.004,0.002,0.006,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004,0.002,0.005,0.002,0.007,0.001,0.006,0.001,0.004,0.002,0.006,0.002,0.006,0.003,0.008,0.002,0.008,0.002,0.008,0.001,0.005,0.003,0.009,0.002,0.006
,,439,N/A,N/A,N/A,0.001,0.004,0.002,0.005,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004,0.002,0.005,0.002,0.006,0.001,0.006,0.001,0.004,0.001,0.005,0.002,0.005,0.003,0.008,0.002,0.008,0.002,0.008,0.001,0.005,0.002,0.009,0.002,0.005
,,440,N/A,N/A,N/A,0.001,0.003,0.002,0.005,0.001,0.004,0.001,0.004,0.001,0.003,0.001,0.003,0.002,0.005,0.002,0.006,0.001,0.005,0.001,0.004,0.001,0.005,0.002,0.005,0.003,0.008,0.002,0.007,0.002,0.007,0.001,0.004,0.002,0.008,0.002,0.005
,,441,N/A,N/A,N/A,0.001,0.003,0.002,0.005,0.001,0.004,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.004,0.002,0.006,0.001,0.005,0.001,0.004,0.001,0.005,0.002,0.005,0.002,0.007,0.002,0.007,0.002,0.007,0.001,0.004,0.002,0.007,0.002,0.005
,,442,N/A,N/A,N/A,0.001,0.003,0.002,0.005,0.001,0.004,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.004,0.002,0.006,0.001,0.005,0.001,0.004,0.001,0.005,0.002,0.005,0.002,0.007,0.002,0.007,0.002,0.007,0.001,0.004,0.002,0.007,0.002,0.004
,,443,N/A,N/A,N/A,0.001,0.003,0.002,0.005,0.001,0.004,0.001,0.005,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.005,0.001,0.005,0.001,0.003,0.001,0.004,0.002,0.005,0.002,0.006,0.002,0.006,0.002,0.006,0.001,0.004,0.002,0.006,0.001,0.004
,,444,N/A,N/A,N/A,0.001,0.003,0.002,0.005,0.001,0.004,0.001,0.005,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.005,0.001,0.005,0.001,0.003,0.001,0.004,0.002,0.005,0.002,0.006,0.002,0.006,0.001,0.006,0.001,0.004,0.002,0.006,0.001,0.003
,,445,N/A,N/A,N/A,0.001,0.002,0.001,0.005,0.001,0.004,0.001,0.005,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.005,0.001,0.005,0.001,0.002,0.001,0.004,0.002,0.005,0.002,0.006,0.002,0.006,0.001,0.005,0.001,0.004,0.001,0.005,0.001,0.003
,,446,N/A,N/A,N/A,0.001,0.002,0.001,0.005,0.001,0.005,0.001,0.005,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.005,0.001,0.005,0.000,0.002,0.001,0.005,0.002,0.005,0.002,0.005,0.002,0.006,0.001,0.005,0.001,0.005,0.001,0.005,0.001,0.003
,,447,N/A,N/A,N/A,0.001,0.003,0.001,0.005,0.001,0.005,0.001,0.005,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.004,0.001,0.005,0.000,0.002,0.001,0.005,0.002,0.005,0.002,0.005,0.002,0.006,0.001,0.004,0.001,0.005,0.001,0.005,0.001,0.003
,,448,N/A,N/A,N/A,0.001,0.003,0.001,0.004,0.001,0.005,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.004,0.001,0.005,0.000,0.002,0.001,0.004,0.002,0.004,0.002,0.005,0.002,0.006,0.001,0.004,0.001,0.005,0.001,0.005,0.001,0.003
,,449,N/A,N/A,N/A,0.001,0.003,0.001,0.004,0.001,0.005,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.005,0.001,0.006,0.000,0.001,0.001,0.004,0.001,0.004,0.002,0.005,0.002,0.006,0.001,0.004,0.001,0.005,0.001,0.004,0.001,0.003
,,450,N/A,N/A,N/A,0.001,0.003,0.001,0.004,0.001,0.005,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.005,0.001,0.006,0.000,0.001,0.001,0.004,0.001,0.004,0.002,0.005,0.001,0.005,0.001,0.004,0.001,0.005,0.001,0.004,0.001,0.003
,,451,N/A,N/A,N/A,0.001,0.003,0.001,0.004,0.001,0.005,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.004,0.001,0.005,0.001,0.006,0.000,0.001,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.004,0.001,0.005,0.001,0.004,0.001,0.003
,,452,N/A,N/A,N/A,0.001,0.003,0.001,0.004,0.001,0.005,0.001,0.004,0.001,0.003,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.006,0.000,0.001,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.004,0.001,0.005,0.001,0.004,0.001,0.003
,,453,N/A,N/A,N/A,0.001,0.003,0.001,0.004,0.001,0.006,0.001,0.004,0.001,0.003,0.001,0.003,0.001,0.004,0.001,0.005,0.002,0.007,0.000,0.001,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.004,0.001,0.005,0.001,0.004,0.001,0.003
,,454,N/A,N/A,N/A,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.004,0.001,0.005,0.001,0.006,0.000,0.001,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.004,0.001,0.005,0.001,0.004,0.001,0.003
,,455,N/A,N/A,N/A,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.004,0.001,0.005,0.001,0.006,0.000,0.001,0.001,0.003,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.003
,,456,N/A,N/A,N/A,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.005,0.001,0.005,0.000,0.001,0.001,0.003,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.003
,,457,N/A,N/A,N/A,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.002,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.005,0.001,0.005,0.000,0.001,0.001,0.003,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.003
,,458,N/A,N/A,N/A,0.001,0.003,0.001,0.005,0.001,0.006,0.001,0.002,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.005,0.001,0.004,0.000,0.002,0.001,0.003,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.003
,,459,N/A,N/A,N/A,0.001,0.003,0.001,0.005,0.001,0.005,0.000,0.002,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.005,0.001,0.003,0.000,0.002,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004
,,460,N/A,N/A,N/A,0.001,0.003,0.001,0.005,0.001,0.005,0.000,0.002,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.005,0.001,0.003,0.001,0.002,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004
,,461,N/A,N/A,N/A,0.001,0.003,0.001,0.005,0.001,0.005,0.000,0.001,0.001,0.003,0.001,0.003,0.001,0.003,0.001,0.005,0.001,0.003,0.001,0.003,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.004,0.001,0.003
