# Omega OM-92 Logger 

# Configuration :
DeviceID,9456
LoggingStart,Button Press
LoggingStartTime,10.12 14:55:00
LoggingInterval,10 mins
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,nan
TemperatureAlarmThresholdLow,nan
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,nan
HumidityAlarmThresholdLow,nan
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,1,2018-09-10,14:50:00,,2018-09-10 14:50:00,24.0322,59.7616,15.7265
,,2,2018-09-10,15:00:00,,2018-09-10 15:00:00,23.3136,62.1496,15.6626
,,3,2018-09-10,15:10:00,,2018-09-10 15:10:00,23.1634,63.4542,15.8456
,,4,2018-09-10,15:20:00,,2018-09-10 15:20:00,23.142,63.2787,15.782
,,5,2018-09-10,15:30:00,,2018-09-10 15:30:00,23.1313,63.2787,15.7718
,,6,2018-09-10,15:40:00,,2018-09-10 15:40:00,23.1313,63.5381,15.8358
,,7,2018-09-10,15:50:00,,2018-09-10 15:50:00,23.1313,63.5686,15.8433
,,8,2018-09-10,16:00:00,,2018-09-10 16:00:00,23.1313,63.6602,15.8658
,,9,2018-09-10,16:10:00,,2018-09-10 16:10:00,23.1313,63.5152,15.8302
,,10,2018-09-10,16:20:00,,2018-09-10 16:20:00,23.1313,63.3398,15.7869
,,11,2018-09-10,16:30:00,,2018-09-10 16:30:00,23.142,63.5763,15.8554
,,12,2018-09-10,16:40:00,,2018-09-10 16:40:00,23.142,63.4542,15.8253
,,13,2018-09-10,16:50:00,,2018-09-10 16:50:00,23.142,63.3703,15.8046
,,14,2018-09-10,17:00:00,,2018-09-10 17:00:00,23.142,63.6602,15.876
,,15,2018-09-10,17:10:00,,2018-09-10 17:10:00,23.142,63.8051,15.9116
,,16,2018-09-10,17:20:00,,2018-09-10 17:20:00,23.1634,63.4542,15.8456
,,17,2018-09-10,17:30:00,,2018-09-10 17:30:00,23.1634,63.6068,15.8832
,,18,2018-09-10,17:40:00,,2018-09-10 17:40:00,23.1742,63.6068,15.8933
,,19,2018-09-10,17:50:00,,2018-09-10 17:50:00,23.1742,63.5152,15.8708
,,20,2018-09-10,18:00:00,,2018-09-10 18:00:00,23.1956,63.5457,15.8986
,,21,2018-09-10,18:10:00,,2018-09-10 18:10:00,23.2063,63.6907,15.9444
,,22,2018-09-10,18:20:00,,2018-09-10 18:20:00,23.2063,63.4237,15.8786
,,23,2018-09-10,18:30:00,,2018-09-10 18:30:00,23.2171,63.1643,15.8246
,,24,2018-09-10,18:40:00,,2018-09-10 18:40:00,23.2278,63.0498,15.8064
,,25,2018-09-10,18:50:00,,2018-09-10 18:50:00,23.2385,63.1948,15.8525
