# Omega OM-92 Logger 

# Configuration :
DeviceID,9520
LoggingStart,Button Press
LoggingStartTime,10.12 14:55:00
LoggingInterval,10 mins
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,nan
TemperatureAlarmThresholdLow,nan
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,nan
HumidityAlarmThresholdLow,nan
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,1,2018-09-10,14:50:00,,2018-09-10 14:50:00,24.2003,54.7948,14.5334
,,2,2018-09-10,15:00:00,,2018-09-10 15:00:00,24.0823,56.3131,14.8475
,,3,2018-09-10,15:10:00,,2018-09-10 15:10:00,24.0716,55.5807,14.6344
,,4,2018-09-10,15:20:00,,2018-09-10 15:20:00,24.093,55.8172,14.7202
,,5,2018-09-10,15:30:00,,2018-09-10 15:30:00,24.1145,54.9703,14.5032
,,6,2018-09-10,15:40:00,,2018-09-10 15:40:00,24.1359,54.5278,14.3981
,,7,2018-09-10,15:50:00,,2018-09-10 15:50:00,24.1359,55.9316,14.7919
,,8,2018-09-10,16:00:00,,2018-09-10 16:00:00,24.1359,54.8253,14.4823
,,9,2018-09-10,16:10:00,,2018-09-10 16:10:00,24.1359,54.4439,14.3742
,,10,2018-09-10,16:20:00,,2018-09-10 16:20:00,24.1359,55.2297,14.5961
,,11,2018-09-10,16:30:00,,2018-09-10 16:30:00,24.1359,54.6194,14.424
,,12,2018-09-10,16:40:00,,2018-09-10 16:40:00,24.1574,55.0008,14.5517
,,13,2018-09-10,16:50:00,,2018-09-10 16:50:00,24.1359,54.9703,14.5232
,,14,2018-09-10,17:00:00,,2018-09-10 17:00:00,24.1359,55.1153,14.564
,,15,2018-09-10,17:10:00,,2018-09-10 17:10:00,24.1896,54.2074,14.3566
,,16,2018-09-10,17:20:00,,2018-09-10 17:20:00,24.2003,54.5583,14.4665
,,17,2018-09-10,17:30:00,,2018-09-10 17:30:00,24.2217,55.8172,14.84
,,18,2018-09-10,17:40:00,,2018-09-10 17:40:00,24.2325,54.9703,14.6129
,,19,2018-09-10,17:50:00,,2018-09-10 17:50:00,24.2432,55.0847,14.6551
,,20,2018-09-10,18:00:00,,2018-09-10 18:00:00,24.2432,54.6804,14.5409
,,21,2018-09-10,18:10:00,,2018-09-10 18:10:00,24.2432,55.5273,14.7792
,,22,2018-09-10,18:20:00,,2018-09-10 18:20:00,24.2432,55.1458,14.6722
