# Omega OM-92 Logger 

# Configuration :
DeviceID,7578
LoggingStart,Button Press
LoggingStartTime,07.23 16:07:00
LoggingInterval,10 mins
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,nan
TemperatureAlarmThresholdLow,nan
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,nan
HumidityAlarmThresholdLow,nan
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,1,2018-07-19,17:40:00,,2018-07-19 17:40:00,21.0686,57.6864,12.4039
,,2,2018-07-19,17:50:00,,2018-07-19 17:50:00,21.0257,58.3501,12.5381
,,3,2018-07-19,18:00:00,,2018-07-19 18:00:00,21.0257,57.7398,12.3779
,,4,2018-07-19,18:10:00,,2018-07-19 18:10:00,21.0149,57.5109,12.3074
,,5,2018-07-19,18:20:00,,2018-07-19 18:20:00,21.0257,57.282,12.2567
,,6,2018-07-19,18:30:00,,2018-07-19 18:30:00,21.0578,57.3049,12.2929
,,7,2018-07-19,18:40:00,,2018-07-19 18:40:00,21.0686,56.9845,12.2176
,,8,2018-07-19,18:50:00,,2018-07-19 18:50:00,21.1007,56.87,12.217
,,9,2018-07-19,19:00:00,,2018-07-19 19:00:00,21.1329,56.8166,12.2328
,,10,2018-07-19,19:10:00,,2018-07-19 19:10:00,21.1544,56.7556,12.2365
,,11,2018-07-19,19:20:00,,2018-07-19 19:20:00,21.1544,56.5267,12.175
,,12,2018-07-19,19:30:00,,2018-07-19 19:30:00,21.1651,56.4046,12.1521
,,13,2018-07-19,19:40:00,,2018-07-19 19:40:00,21.2187,56.5267,12.2351
,,14,2018-07-19,19:50:00,,2018-07-19 19:50:00,21.2509,56.8166,12.3429
,,15,2018-07-19,20:00:00,,2018-07-19 20:00:00,21.2938,56.7556,12.3666
,,16,2018-07-19,20:10:00,,2018-07-19 20:10:00,21.3152,56.5572,12.3333
,,17,2018-07-19,20:20:00,,2018-07-19 20:20:00,21.3367,56.2978,12.2834
,,18,2018-07-19,20:30:00,,2018-07-19 20:30:00,21.3474,56.2978,12.2934
,,19,2018-07-19,20:40:00,,2018-07-19 20:40:00,21.3474,56.2368,12.2769
,,20,2018-07-19,20:50:00,,2018-07-19 20:50:00,21.3689,56.0308,12.241
,,21,2018-07-19,21:00:00,,2018-07-19 21:00:00,21.3796,56.0003,12.2427
,,22,2018-07-19,21:10:00,,2018-07-19 21:10:00,21.3903,56.0308,12.261
,,23,2018-07-19,21:20:00,,2018-07-19 21:20:00,21.4225,56.0003,12.2827
,,24,2018-07-19,21:30:00,,2018-07-19 21:30:00,21.4225,55.9469,12.2682
,,25,2018-07-19,21:40:00,,2018-07-19 21:40:00,21.4439,55.9774,12.2965
,,26,2018-07-19,21:50:00,,2018-07-19 21:50:00,21.4547,56.3817,12.4161
,,27,2018-07-19,22:00:00,,2018-07-19 22:00:00,21.4761,56.1452,12.3721
,,28,2018-07-19,22:10:00,,2018-07-19 22:10:00,21.4976,56.0003,12.3527
,,29,2018-07-19,22:20:00,,2018-07-19 22:20:00,21.4976,55.8019,12.2987
,,30,2018-07-19,22:30:00,,2018-07-19 22:30:00,21.519,55.7714,12.3103
,,31,2018-07-19,22:40:00,,2018-07-19 22:40:00,21.519,56.1452,12.4121
,,32,2018-07-19,22:50:00,,2018-07-19 22:50:00,21.519,55.9164,12.3499
,,33,2018-07-19,23:00:00,,2018-07-19 23:00:00,21.5297,55.8019,12.3287
,,34,2018-07-19,23:10:00,,2018-07-19 23:10:00,21.5297,55.8629,12.3453
,,35,2018-07-19,23:20:00,,2018-07-19 23:20:00,21.5297,55.8324,12.337
,,36,2018-07-19,23:30:00,,2018-07-19 23:30:00,21.5405,55.6875,12.3074
,,37,2018-07-19,23:40:00,,2018-07-19 23:40:00,21.5405,55.657,12.2991
,,38,2018-07-19,23:50:00,,2018-07-19 23:50:00,21.5512,55.657,12.309
,,39,2018-07-20,00:00:00,,2018-07-20 00:00:00,21.5619,55.6264,12.3107
,,40,2018-07-20,00:10:00,,2018-07-20 00:10:00,21.5619,55.6875,12.3274
,,41,2018-07-20,00:20:00,,2018-07-20 00:20:00,21.5405,55.657,12.2991
,,42,2018-07-20,00:30:00,,2018-07-20 00:30:00,21.519,55.8324,12.327
,,43,2018-07-20,00:40:00,,2018-07-20 00:40:00,21.4976,55.8324,12.307
,,44,2018-07-20,00:50:00,,2018-07-20 00:50:00,21.4761,55.9469,12.3182
,,45,2018-07-20,01:00:00,,2018-07-20 01:00:00,21.4654,56.0003,12.3227
,,46,2018-07-20,01:10:00,,2018-07-20 01:10:00,21.4439,55.8019,12.2487
,,47,2018-07-20,01:20:00,,2018-07-20 01:20:00,21.4332,56.0613,12.3093
,,48,2018-07-20,01:30:00,,2018-07-20 01:30:00,21.4225,56.0613,12.2993
,,49,2018-07-20,01:40:00,,2018-07-20 01:40:00,21.4118,56.0308,12.281
,,50,2018-07-20,01:50:00,,2018-07-20 01:50:00,21.4118,55.9469,12.2582
,,51,2018-07-20,02:00:00,,2018-07-20 02:00:00,21.401,55.8324,12.2171
,,52,2018-07-20,02:10:00,,2018-07-20 02:10:00,21.3903,55.8019,12.1988
,,53,2018-07-20,02:20:00,,2018-07-20 02:20:00,21.3903,55.7714,12.1904
,,54,2018-07-20,02:30:00,,2018-07-20 02:30:00,21.3796,56.0308,12.251
,,55,2018-07-20,02:40:00,,2018-07-20 02:40:00,21.3796,55.8019,12.1888
,,56,2018-07-20,02:50:00,,2018-07-20 02:50:00,21.3796,55.7714,12.1805
,,57,2018-07-20,03:00:00,,2018-07-20 03:00:00,21.3796,56.2368,12.3069
,,58,2018-07-20,03:10:00,,2018-07-20 03:10:00,21.3903,55.9774,12.2465
,,59,2018-07-20,03:20:00,,2018-07-20 03:20:00,21.3903,55.9774,12.2465
,,60,2018-07-20,03:30:00,,2018-07-20 03:30:00,21.3796,55.8629,12.2054
,,61,2018-07-20,03:40:00,,2018-07-20 03:40:00,21.3796,55.5959,12.1325
,,62,2018-07-20,03:50:00,,2018-07-20 03:50:00,21.3796,55.7409,12.1721
,,63,2018-07-20,04:00:00,,2018-07-20 04:00:00,21.3796,55.9774,12.2365
,,64,2018-07-20,04:10:00,,2018-07-20 04:10:00,21.3796,56.2368,12.3069
,,65,2018-07-20,04:20:00,,2018-07-20 04:20:00,21.3796,56.0613,12.2593
,,66,2018-07-20,04:30:00,,2018-07-20 04:30:00,21.3796,55.718,12.1659
,,67,2018-07-20,04:40:00,,2018-07-20 04:40:00,21.3796,56.0918,12.2676
,,68,2018-07-20,04:50:00,,2018-07-20 04:50:00,21.3796,55.9774,12.2365
,,69,2018-07-20,05:00:00,,2018-07-20 05:00:00,21.3796,55.6875,12.1576
,,70,2018-07-20,05:10:00,,2018-07-20 05:10:00,21.3796,55.8324,12.1971
,,71,2018-07-20,05:20:00,,2018-07-20 05:20:00,21.3796,56.3817,12.3461
,,72,2018-07-20,05:30:00,,2018-07-20 05:30:00,21.3796,55.9469,12.2282
,,73,2018-07-20,05:40:00,,2018-07-20 05:40:00,21.3796,55.8629,12.2054
,,74,2018-07-20,05:50:00,,2018-07-20 05:50:00,21.3689,56.2978,12.3134
,,75,2018-07-20,06:00:00,,2018-07-20 06:00:00,21.3796,55.9164,12.2199
,,76,2018-07-20,06:10:00,,2018-07-20 06:10:00,21.3689,56.0613,12.2493
,,77,2018-07-20,06:20:00,,2018-07-20 06:20:00,21.3689,55.8858,12.2016
,,78,2018-07-20,06:30:00,,2018-07-20 06:30:00,21.3689,55.9774,12.2265
,,79,2018-07-20,06:40:00,,2018-07-20 06:40:00,21.3689,56.0613,12.2493
,,80,2018-07-20,06:50:00,,2018-07-20 06:50:00,21.3689,56.2368,12.2969
,,81,2018-07-20,07:00:00,,2018-07-20 07:00:00,21.3689,56.1758,12.2804
,,82,2018-07-20,07:10:00,,2018-07-20 07:10:00,21.3796,56.1758,12.2904
,,83,2018-07-20,07:20:00,,2018-07-20 07:20:00,21.3796,55.9774,12.2365
,,84,2018-07-20,07:30:00,,2018-07-20 07:30:00,21.3689,56.2368,12.2969
,,85,2018-07-20,07:40:00,,2018-07-20 07:40:00,21.3796,56.2368,12.3069
,,86,2018-07-20,07:50:00,,2018-07-20 07:50:00,21.3796,56.1452,12.2821
,,87,2018-07-20,08:00:00,,2018-07-20 08:00:00,21.3903,56.1223,12.2859
,,88,2018-07-20,08:10:00,,2018-07-20 08:10:00,21.401,56.0003,12.2627
,,89,2018-07-20,08:20:00,,2018-07-20 08:20:00,21.4118,55.8019,12.2187
,,90,2018-07-20,08:30:00,,2018-07-20 08:30:00,21.4225,56.0003,12.2827
,,91,2018-07-20,08:40:00,,2018-07-20 08:40:00,21.4225,56.0613,12.2993
,,92,2018-07-20,08:50:00,,2018-07-20 08:50:00,21.4332,55.657,12.1992
,,93,2018-07-20,09:00:00,,2018-07-20 09:00:00,21.4547,56.3207,12.3996
,,94,2018-07-20,09:10:00,,2018-07-20 09:10:00,21.4654,56.1223,12.3559
,,95,2018-07-20,09:20:00,,2018-07-20 09:20:00,21.4868,55.657,12.2491
,,96,2018-07-20,09:30:00,,2018-07-20 09:30:00,21.4868,55.657,12.2491
,,97,2018-07-20,09:40:00,,2018-07-20 09:40:00,21.5083,56.1758,12.4104
,,98,2018-07-20,09:50:00,,2018-07-20 09:50:00,21.5512,56.6717,12.5844
,,99,2018-07-20,10:00:00,,2018-07-20 10:00:00,21.5726,56.0918,12.4476
,,100,2018-07-20,10:10:00,,2018-07-20 10:10:00,21.5834,55.718,12.3557
,,101,2018-07-20,10:20:00,,2018-07-20 10:20:00,21.5726,55.8324,12.377
,,102,2018-07-20,10:30:00,,2018-07-20 10:30:00,21.5726,56.3512,12.5179
,,103,2018-07-20,10:40:00,,2018-07-20 10:40:00,21.5726,56.0918,12.4476
,,104,2018-07-20,10:50:00,,2018-07-20 10:50:00,21.5834,55.8629,12.3953
,,105,2018-07-20,11:00:00,,2018-07-20 11:00:00,21.5941,55.7409,12.3719
,,106,2018-07-20,11:10:00,,2018-07-20 11:10:00,21.5941,55.6264,12.3407
,,107,2018-07-20,11:20:00,,2018-07-20 11:20:00,21.6048,55.573,12.336
,,108,2018-07-20,11:30:00,,2018-07-20 11:30:00,21.6155,55.5425,12.3376
,,109,2018-07-20,11:40:00,,2018-07-20 11:40:00,21.6155,55.5959,12.3523
,,110,2018-07-20,11:50:00,,2018-07-20 11:50:00,21.6263,55.6264,12.3706
,,111,2018-07-20,12:00:00,,2018-07-20 12:00:00,21.6477,55.3976,12.3278
,,112,2018-07-20,12:10:00,,2018-07-20 12:10:00,21.6799,55.2526,12.3179
,,113,2018-07-20,12:20:00,,2018-07-20 12:20:00,21.6906,55.6875,12.4473
,,114,2018-07-20,12:30:00,,2018-07-20 12:30:00,21.7443,55.5654,12.4638
,,115,2018-07-20,12:40:00,,2018-07-20 12:40:00,21.7657,55.5349,12.4754
,,116,2018-07-20,12:50:00,,2018-07-20 12:50:00,21.7979,55.367,12.4592
,,117,2018-07-20,13:00:00,,2018-07-20 13:00:00,21.8193,55.245,12.4455
,,118,2018-07-20,13:10:00,,2018-07-20 13:10:00,21.8515,55.0466,12.4206
,,119,2018-07-20,13:20:00,,2018-07-20 13:20:00,21.873,55.245,12.4954
,,120,2018-07-20,13:30:00,,2018-07-20 13:30:00,21.8944,55.1,12.4753
,,121,2018-07-20,13:40:00,,2018-07-20 13:40:00,21.9266,54.9856,12.4735
,,122,2018-07-20,13:50:00,,2018-07-20 13:50:00,21.9373,55.1916,12.5405
,,123,2018-07-20,14:00:00,,2018-07-20 14:00:00,21.9695,55.0771,12.5388
,,124,2018-07-20,14:10:00,,2018-07-20 14:10:00,21.9802,55.1,12.5551
,,125,2018-07-20,14:20:00,,2018-07-20 14:20:00,22.0017,54.955,12.5349
,,126,2018-07-20,14:30:00,,2018-07-20 14:30:00,22.0124,54.7872,12.4982
,,127,2018-07-20,14:40:00,,2018-07-20 14:40:00,22.0338,54.955,12.5648
,,128,2018-07-20,14:50:00,,2018-07-20 14:50:00,22.066,54.8711,12.5714
,,129,2018-07-20,15:00:00,,2018-07-20 15:00:00,22.0875,54.9856,12.6231
,,130,2018-07-20,15:10:00,,2018-07-20 15:10:00,22.0875,54.8406,12.5829
,,131,2018-07-20,15:20:00,,2018-07-20 15:20:00,22.0875,54.8177,12.5765
,,132,2018-07-20,15:30:00,,2018-07-20 15:30:00,22.0875,54.6422,12.5276
,,133,2018-07-20,15:40:00,,2018-07-20 15:40:00,22.0875,54.6956,12.5425
,,134,2018-07-20,15:50:00,,2018-07-20 15:50:00,22.1089,54.5202,12.5134
